OBJECTID,Join_Count,TARGET_FID,JOIN_FID,AggGrp_20130430,Year,Season,Month,Day,STATIONID,depth_m,biomass_den_kg_m3,pop_den_no_m3,DECLAT_ctr,DECLON_ctr
195,1,195,83,large_jellyfish,1985,Fall,11,4,19943,83.576160000000002,0.000000000000000,0.000000000000000,28.492999999999999,-90.370000000000005
196,1,196,104,large_jellyfish,1985,Fall,11,2,19925,40.050719999999998,0.000000000000000,0.000000000000000,29.052000000000000,-89.968000000000004
197,1,197,62,large_jellyfish,1985,Fall,11,6,19971,117.043200000000000,0.000000000000000,0.000000000000000,28.332000000000001,-91.707999999999998
198,1,198,84,large_jellyfish,1985,Fall,11,2,19927,36.758879999999998,0.000000000000000,0.000000000000000,28.882999999999999,-90.352999999999994
199,1,199,104,large_jellyfish,1985,Fall,11,2,19928,40.050719999999998,0.000000000000000,0.000000000000000,29.050000000000001,-89.968000000000004
200,1,200,84,large_jellyfish,1985,Fall,11,2,19930,40.050719999999998,0.000000000000000,0.000000000000000,28.879999999999999,-90.346999999999994
201,1,201,84,large_jellyfish,1985,Fall,11,3,19932,194.035680000000010,0.000000000000000,0.000000000000000,28.632000000000001,-90.122000000000000
202,1,202,84,large_jellyfish,1985,Fall,11,3,19933,100.401120000000010,0.000000000000000,0.000000000000000,28.501999999999999,-90.189999999999998
203,1,203,65,large_jellyfish,1985,Fall,11,3,19934,177.210720000000010,0.000000000000000,0.000000000000000,28.251999999999999,-90.216999999999999
204,1,204,65,large_jellyfish,1985,Fall,11,3,19935,234.086400000000000,0.000000000000000,0.000000000000000,28.184999999999999,-90.219999999999999
205,1,205,64,large_jellyfish,1985,Fall,11,3,19936,133.868159999999990,0.000000000000000,0.000000000000000,28.250000000000000,-90.418000000000006
206,1,206,64,large_jellyfish,1985,Fall,11,3,19937,264.261599999999990,0.000000000000000,0.000000000000000,28.062000000000001,-90.606999999999999
207,1,207,64,large_jellyfish,1985,Fall,11,3,19938,90.342720000000000,0.000000000000000,0.000000000000000,28.350000000000001,-90.594999999999999
208,1,208,64,large_jellyfish,1985,Fall,11,3,19939,90.342720000000000,0.000000000000000,0.000000000000000,28.364999999999998,-90.497000000000000
209,1,209,64,large_jellyfish,1985,Fall,11,3,19940,110.459520000000000,0.000000000000000,0.000000000000000,28.315000000000001,-90.379999999999995
210,1,210,85,large_jellyfish,1985,Fall,11,2,19924,103.692960000000000,0.000000000000000,0.000000000000000,28.917000000000002,-89.703000000000003
211,1,211,61,large_jellyfish,1985,Fall,11,9,20013,200.619360000000000,0.000000000000000,0.000000000000000,28.020000000000000,-91.867000000000004
212,1,212,62,large_jellyfish,1985,Fall,11,6,19969,140.451840000000000,0.000000000000000,0.000000000000000,28.233000000000001,-91.597999999999999
213,1,213,79,large_jellyfish,1985,Fall,11,8,20001,90.342720000000000,0.000000000000000,0.000000000000000,28.503000000000000,-92.596999999999994
214,1,214,80,large_jellyfish,1985,Fall,11,8,20002,83.576160000000002,0.000000000000000,0.000000000000000,28.553000000000001,-92.251999999999995
215,1,215,61,large_jellyfish,1985,Fall,11,8,20003,103.692960000000000,0.000000000000000,0.000000000000000,28.437000000000001,-91.918000000000006
216,1,216,61,large_jellyfish,1985,Fall,11,8,20004,120.335040000000010,0.000000000000000,0.000000000000000,28.266999999999999,-92.082999999999998
217,1,217,61,large_jellyfish,1985,Fall,11,8,20005,113.751360000000010,0.000000000000000,0.000000000000000,28.317000000000000,-92.238000000000000
218,1,218,61,large_jellyfish,1985,Fall,11,8,20006,106.984800000000010,0.000000000000000,0.000000000000000,28.402000000000001,-92.317999999999998
219,1,219,61,large_jellyfish,1985,Fall,11,8,20007,100.401120000000010,0.000000000000000,0.000000000000000,28.449999999999999,-92.082999999999998
220,1,220,62,large_jellyfish,1985,Fall,11,9,20008,137.160000000000000,0.000000000000000,0.000000000000000,28.216999999999999,-91.828000000000003
221,1,221,62,large_jellyfish,1985,Fall,11,9,20009,157.276800000000010,0.000000000000000,0.000000000000000,28.137000000000000,-91.757999999999996
222,1,222,62,large_jellyfish,1985,Fall,11,9,20010,183.977280000000010,0.000000000000000,0.000000000000000,28.120000000000001,-91.519999999999996
223,1,223,80,large_jellyfish,1985,Fall,11,8,19999,90.342720000000000,0.000000000000000,0.000000000000000,28.521999999999998,-92.283000000000001
224,1,224,62,large_jellyfish,1985,Fall,11,9,20012,194.035680000000010,0.000000000000000,0.000000000000000,28.003000000000000,-91.799999999999997
225,1,225,80,large_jellyfish,1985,Fall,11,8,19998,60.167520000000003,0.000000000000000,0.000000000000000,28.783000000000001,-92.141999999999996
226,1,226,61,large_jellyfish,1985,Fall,11,9,20014,180.685440000000000,0.000000000000000,0.000000000000000,28.087000000000000,-92.034999999999997
227,1,227,61,large_jellyfish,1985,Fall,11,9,20015,204.094079999999990,0.000000000000000,0.000000000000000,28.018000000000001,-92.052000000000007
228,0,228,-1,large_jellyfish,1985,Fall,11,9,20016,204.094079999999990,0.000000000000000,0.000000000000000,27.972000000000001,-92.152000000000001
229,1,229,62,large jellyfish,1985,Fall,11,9,20017,200.619360000000000,5.224694148590050,2.612347074295020,28.007999999999999,-91.793000000000006
230,1,230,62,large_jellyfish,1985,Fall,11,9,20018,197.327519999999990,0.000000000000000,0.000000000000000,28.050000000000001,-91.662999999999997
231,1,231,62,large_jellyfish,1985,Fall,11,9,20019,194.035680000000010,0.000000000000000,0.000000000000000,28.033000000000001,-91.799999999999997
232,1,232,61,large_jellyfish,1985,Fall,11,10,20020,197.327519999999990,0.000000000000000,0.000000000000000,28.021999999999998,-91.870000000000005
233,1,233,61,large jellyfish,1985,Fall,11,10,20021,177.210720000000010,0.230753355970089,2.307533559700890,28.067000000000000,-92.016999999999996
234,1,234,61,large_jellyfish,1985,Fall,11,10,20022,187.269119999999990,0.000000000000000,0.000000000000000,28.032000000000000,-92.132999999999996
235,1,235,60,large_jellyfish,1985,Fall,11,10,20023,167.152320000000000,0.000000000000000,0.000000000000000,28.036999999999999,-92.488000000000000
236,1,236,60,large_jellyfish,1985,Fall,11,10,20024,120.335040000000010,0.000000000000000,0.000000000000000,28.219999999999999,-92.563000000000002
237,1,237,127,large_jellyfish,1985,Summer,7,15,19797,66.934079999999994,0.000000000000000,0.000000000000000,29.809999999999999,-87.808000000000007
238,0,238,-1,large_jellyfish,1985,Fall,11,9,20011,290.962080000000010,0.000000000000000,0.000000000000000,27.920000000000002,-91.716999999999999
239,1,239,101,large_jellyfish,1985,Fall,11,7,19985,26.700479999999999,0.000000000000000,0.000000000000000,29.001999999999999,-91.765000000000001
240,1,240,81,large_jellyfish,1985,Fall,11,6,19972,80.284319999999994,0.000000000000000,0.000000000000000,28.553000000000001,-91.700000000000003
241,1,241,81,large_jellyfish,1985,Fall,11,6,19973,80.284319999999994,0.000000000000000,0.000000000000000,28.518000000000001,-91.549999999999997
242,1,242,62,large_jellyfish,1985,Fall,11,6,19974,83.576160000000002,0.000000000000000,0.000000000000000,28.484999999999999,-91.382999999999996
243,1,243,82,large_jellyfish,1985,Fall,11,6,19975,40.050719999999998,0.000000000000000,0.000000000000000,28.683000000000000,-91.292000000000002
244,1,244,82,large_jellyfish,1985,Fall,11,6,19976,46.817279999999997,0.000000000000000,0.000000000000000,28.670000000000002,-91.347999999999999
245,1,245,81,large_jellyfish,1985,Fall,11,6,19977,40.050719999999998,0.000000000000000,0.000000000000000,28.754999999999999,-91.474999999999994
246,1,246,81,large_jellyfish,1985,Fall,11,6,19978,30.175200000000000,0.000000000000000,0.000000000000000,28.873000000000001,-91.462999999999994
247,1,247,81,large_jellyfish,1985,Fall,11,6,19979,53.583840000000002,0.000000000000000,0.000000000000000,28.734999999999999,-91.783000000000001
248,1,248,81,large_jellyfish,1985,Fall,11,6,19980,60.167520000000003,0.000000000000000,0.000000000000000,28.684999999999999,-91.750000000000000
249,1,249,81,large_jellyfish,1985,Fall,11,6,19981,80.284319999999994,0.000000000000000,0.000000000000000,28.552000000000000,-91.700000000000003
250,1,250,82,large_jellyfish,1985,Fall,11,7,19982,43.525440000000003,0.000000000000000,0.000000000000000,28.670000000000002,-91.326999999999998
251,1,251,79,large_jellyfish,1985,Fall,11,8,20000,93.634559999999993,0.000000000000000,0.000000000000000,28.486999999999998,-92.534999999999997
252,1,252,81,large_jellyfish,1985,Fall,11,7,19984,43.525440000000003,0.000000000000000,0.000000000000000,28.753000000000000,-91.466999999999999
253,1,253,85,large_jellyfish,1985,Fall,10,23,19909,153.802079999999990,0.000000000000000,0.000000000000000,28.768000000000001,-89.617999999999995
254,1,254,81,large_jellyfish,1985,Fall,11,7,19986,33.467039999999997,0.000000000000000,0.000000000000000,28.917000000000002,-91.719999999999999
255,1,255,81,large_jellyfish,1985,Fall,11,7,19987,33.467039999999997,0.000000000000000,0.000000000000000,28.917000000000002,-91.738000000000000
256,1,256,81,large_jellyfish,1985,Fall,11,7,19988,40.050719999999998,0.000000000000000,0.000000000000000,28.882000000000001,-91.766999999999996
257,1,257,81,large_jellyfish,1985,Fall,11,7,19989,53.583840000000002,0.000000000000000,0.000000000000000,28.698000000000000,-91.701999999999998
258,1,258,81,large_jellyfish,1985,Fall,11,7,19990,60.167520000000003,0.000000000000000,0.000000000000000,28.667000000000002,-91.750000000000000
259,1,259,80,large_jellyfish,1985,Fall,11,7,19991,60.167520000000003,0.000000000000000,0.000000000000000,28.785000000000000,-92.129999999999995
260,1,260,81,large_jellyfish,1985,Fall,11,7,19992,36.758879999999998,0.000000000000000,0.000000000000000,28.917000000000002,-91.733000000000004
261,1,261,81,large_jellyfish,1985,Fall,11,7,19993,33.467039999999997,0.000000000000000,0.000000000000000,28.917000000000002,-91.716999999999999
262,1,262,81,large_jellyfish,1985,Fall,11,7,19994,53.583840000000002,0.000000000000000,0.000000000000000,28.699999999999999,-91.703000000000003
263,1,263,81,large_jellyfish,1985,Fall,11,7,19995,90.342720000000000,0.000000000000000,0.000000000000000,28.500000000000000,-91.733000000000004
264,1,264,80,large_jellyfish,1985,Fall,11,8,19996,80.284319999999994,0.000000000000000,0.000000000000000,28.567000000000000,-91.908000000000001
265,1,265,80,large_jellyfish,1985,Fall,11,8,19997,63.459359999999997,0.000000000000000,0.000000000000000,28.716999999999999,-92.042000000000002
266,1,266,82,large_jellyfish,1985,Fall,11,7,19983,40.050719999999998,0.000000000000000,0.000000000000000,28.683000000000000,-91.277000000000001
267,0,267,-1,large_jellyfish,1985,Fall,10,18,19839,250.911360000000000,0.000000000000000,0.000000000000000,29.317000000000000,-87.933000000000007
268,1,268,85,large_jellyfish,1985,Fall,10,23,19911,147.218400000000000,0.000000000000000,0.000000000000000,28.663000000000000,-89.822999999999993
269,1,269,128,large_jellyfish,1985,Fall,10,17,19827,157.276800000000010,0.000000000000000,0.000000000000000,29.667000000000002,-87.334999999999994
270,1,270,127,large_jellyfish,1985,Fall,10,17,19828,147.218400000000000,0.000000000000000,0.000000000000000,29.617000000000001,-87.372000000000000
271,1,271,127,large_jellyfish,1985,Fall,10,17,19829,103.692960000000000,0.000000000000000,0.000000000000000,29.683000000000000,-87.450000000000003
272,1,272,127,large_jellyfish,1985,Fall,10,17,19830,96.926400000000001,0.000000000000000,0.000000000000000,29.702000000000002,-87.468000000000004
273,1,273,127,large jellyfish,1985,Fall,10,17,19831,70.225920000000002,8.229964894041560,271.588841503372010,29.805000000000000,-87.462000000000003
274,1,274,127,large jellyfish,1985,Fall,10,17,19832,66.934079999999994,0.435788071646299,43.578807164629900,29.855000000000000,-87.382999999999996
275,1,275,128,large jellyfish,1985,Fall,10,17,19833,140.451840000000000,0.914440543782397,40.235383926425499,29.899999999999999,-87.167000000000002
276,1,276,141,large jellyfish,1985,Fall,10,17,19834,66.934079999999994,1.743152286585190,8.715761432925969,30.033000000000001,-87.099999999999994
277,1,277,127,large_jellyfish,1985,Fall,10,17,19835,70.225920000000002,0.000000000000000,0.000000000000000,29.750000000000000,-87.635000000000005
278,0,278,-1,large_jellyfish,1985,Fall,10,18,19836,163.860480000000000,0.000000000000000,0.000000000000000,29.417999999999999,-87.673000000000002
279,1,279,127,large_jellyfish,1985,Fall,10,17,19825,96.926400000000001,0.000000000000000,0.000000000000000,29.699999999999999,-87.466999999999999
280,0,280,-1,large_jellyfish,1985,Fall,10,18,19838,187.269119999999990,0.000000000000000,0.000000000000000,29.332000000000001,-87.840000000000003
281,1,281,128,large_jellyfish,1985,Fall,10,17,19824,147.218400000000000,0.000000000000000,0.000000000000000,29.829999999999998,-87.236999999999995
282,0,282,-1,large_jellyfish,1985,Fall,10,18,19840,183.977280000000010,0.000000000000000,0.000000000000000,29.335000000000001,-87.828000000000003
283,1,283,127,large_jellyfish,1985,Fall,10,18,19841,60.167520000000003,0.000000000000000,0.000000000000000,29.785000000000000,-87.606999999999999
284,1,284,127,large jellyfish,1985,Fall,10,18,19842,66.934079999999994,0.087157614329260,1.743152286585190,29.838000000000001,-87.775000000000006
285,1,285,126,large_jellyfish,1985,Fall,10,18,19843,53.583840000000002,0.000000000000000,0.000000000000000,29.949999999999999,-88.108000000000004
286,1,286,125,large_jellyfish,1985,Fall,10,18,19844,60.167520000000003,0.000000000000000,0.000000000000000,29.882999999999999,-88.420000000000002
287,1,287,125,large_jellyfish,1985,Fall,10,18,19845,66.934079999999994,0.000000000000000,0.000000000000000,29.733000000000001,-88.417000000000002
288,1,288,126,large_jellyfish,1985,Fall,10,18,19846,60.167520000000003,0.000000000000000,0.000000000000000,29.917000000000002,-88.233000000000004
289,1,289,126,large jellyfish,1985,Fall,10,19,19847,60.167520000000003,4.700795920381380,122.220693929916000,29.887000000000000,-88.075000000000003
290,1,290,126,large_jellyfish,1985,Fall,10,19,19848,66.934079999999994,0.000000000000000,0.000000000000000,29.812000000000001,-88.170000000000002
291,1,291,126,large_jellyfish,1985,Fall,10,19,19849,66.934079999999994,0.000000000000000,0.000000000000000,29.718000000000000,-88.125000000000000
292,1,292,108,large_jellyfish,1985,Fall,10,19,19850,86.867999999999995,0.000000000000000,0.000000000000000,29.466999999999999,-88.033000000000001
293,1,293,126,large_jellyfish,1985,Fall,10,19,19852,76.992480000000000,0.000000000000000,0.000000000000000,29.567000000000000,-88.052000000000007
294,0,294,-1,large_jellyfish,1985,Fall,10,18,19837,150.510240000000010,0.000000000000000,0.000000000000000,29.361999999999998,-87.852999999999994
295,1,295,140,large jellyfish,1985,Fall,10,16,19811,16.642080000000000,6.284397382921210,5.200880592762380,30.230000000000000,-87.734999999999999
296,1,296,126,large jellyfish,1985,Summer,7,16,19798,60.167520000000003,0.029379974502384,0.652888322275194,29.827999999999999,-87.992000000000004
297,1,297,126,large_jellyfish,1985,Summer,7,16,19799,53.583840000000002,0.000000000000000,0.000000000000000,29.952999999999999,-88.076999999999998
298,1,298,126,large_jellyfish,1985,Summer,7,16,19800,66.934079999999994,0.000000000000000,0.000000000000000,29.821999999999999,-88.328000000000003
299,1,299,125,large_jellyfish,1985,Summer,7,16,19801,50.109119999999997,0.000000000000000,0.000000000000000,29.762000000000000,-88.581999999999994
300,1,300,125,large_jellyfish,1985,Summer,7,16,19802,43.525440000000003,0.000000000000000,0.000000000000000,29.783000000000001,-88.606999999999999
301,1,301,138,large_jellyfish,1985,Summer,7,17,19803,33.467039999999997,0.000000000000000,0.000000000000000,30.085000000000001,-88.617000000000004
302,1,302,139,large jellyfish,1985,Summer,7,17,19804,30.175200000000000,0.044531349397737,0.982309177891247,30.193000000000001,-88.278000000000006
303,1,303,139,large_jellyfish,1985,Summer,7,17,19805,40.050719999999998,0.000000000000000,0.000000000000000,30.082999999999998,-88.331999999999994
304,1,304,138,large_jellyfish,1985,Summer,7,18,19806,23.408639999999998,0.000000000000000,0.000000000000000,30.213000000000001,-88.656999999999996
305,1,305,139,large_jellyfish,1985,Fall,10,15,19807,36.758879999999998,0.000000000000000,0.000000000000000,30.085000000000001,-88.254000000000005
306,1,306,139,large_jellyfish,1985,Fall,10,15,19808,36.758879999999998,0.000000000000000,0.000000000000000,30.114000000000001,-88.046999999999997
307,1,307,128,large_jellyfish,1985,Fall,10,17,19826,153.802079999999990,0.000000000000000,0.000000000000000,29.684999999999999,-87.332999999999998
308,1,308,140,large jellyfish,1985,Fall,10,16,19810,23.408639999999998,0.060962702918827,1.524067572970660,30.013000000000002,-87.745000000000005
309,1,309,126,large_jellyfish,1985,Fall,10,19,19855,66.934079999999994,0.000000000000000,0.000000000000000,29.733000000000001,-87.932000000000002
310,1,310,139,large_jellyfish,1985,Fall,10,16,19812,23.408639999999998,0.000000000000000,0.000000000000000,30.149999999999999,-87.953000000000003
