OBJECTID,Join_Count,join_distance,TARGET_FID,FID_jelly_,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,FID_jell_1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2,FID_jell_2,agg_grp_13,year_12_13,month_1_13,day_12_13,stationid1,use_pop__3,use_biom_3,depth_m_13,biomass__3,pop_den__3,decslat__3,decslon__3
154,1,1193.154092249276600,154,20972,large jellyfish,1982,6,24,6156,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.117000000000001,-96.498000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23028,large jellyfish,1995,10,22,66246,6.684324142353190,1.627956363702150,22.000000000000000,35.815040001447301,147.055131131770000,28.126999999999999,-96.493499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
155,1,1525.409339959358900,155,15333,large jellyfish,1986,11,8,39529,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.120000000000001,-91.680000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18410,large jellyfish,1991,7,7,56041,0.000000000000000,0.000000000000000,94.200000000000003,0.000000000000000,0.000000000000000,28.107500000000002,-91.686499999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
156,1,838.883395301203680,156,15472,large jellyfish,1986,11,19,39659,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.132999999999999,-96.183000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27995,large jellyfish,2007,10,17,86335,0.000000000000000,0.000000000000000,29.800000000000001,0.000000000000000,0.000000000000000,28.140000000000001,-96.179749999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
157,1,1572.075615553020500,157,20696,large jellyfish,1985,8,22,60684,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.132999999999999,-91.507999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23637,large jellyfish,1997,11,13,66996,0.000000000000000,0.000000000000000,112.000000000000000,0.000000000000000,0.000000000000000,28.126999999999999,-91.493499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
158,0,-1.000000000000000,158,15314,large jellyfish,1986,11,6,39511,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.132999999999999,-90.667000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,945.385468907904960,159,12213,large jellyfish,1985,3,19,2269,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.134000000000000,-91.498999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23637,large jellyfish,1997,11,13,66996,0.000000000000000,0.000000000000000,112.000000000000000,0.000000000000000,0.000000000000000,28.126999999999999,-91.493499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
160,1,2441.065624153247400,160,15313,large jellyfish,1986,11,6,39510,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.145000000000000,-90.447000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25995,large jellyfish,2006,10,26,78904,0.000000000000000,0.000000000000000,111.000000000000000,0.000000000000000,0.000000000000000,28.166000000000000,-90.439499999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
161,1,2649.997602607606500,161,12290,large jellyfish,1985,4,6,2340,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.148000000000000,-90.469999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23159,large jellyfish,1995,11,14,66413,0.000000000000000,0.000000000000000,112.000000000000000,0.000000000000000,0.000000000000000,28.160499999999999,-90.492999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
162,1,1989.205363511466900,162,20703,large jellyfish,1985,8,23,60690,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.149000000000001,-92.000000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7908,large jellyfish,2009,7,10,205398,0.000000000000000,0.000000000000000,81.000000000000000,0.000000000000000,0.000000000000000,28.166000000000000,-91.993499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
163,0,-1.000000000000000,163,12899,large jellyfish,1982,7,4,30816,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.149999999999999,-93.983000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,494.243724290635900,164,15382,large jellyfish,1986,11,11,39574,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.149999999999999,-93.117000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14473,large jellyfish,2001,10,30,38022,0.458160745687989,0.012316438869377,82.299999999999997,1.013642918949740,37.706629370121497,28.149500000000000,-93.122000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
165,1,2225.128435776422500,165,12282,large jellyfish,1985,4,5,2332,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.152000000000001,-91.250000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7178,large jellyfish,2010,10,31,204549,1.840958059806190,0.629607656453716,92.400000000000006,58.175747456323400,170.104524726092000,28.172000000000001,-91.251999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
166,1,2676.001237549890900,166,12277,large jellyfish,1985,4,5,2328,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.164000000000001,-90.774000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4332,large jellyfish,1998,11,5,19073,0.010851175555768,0.000217023511115,91.400000000000006,0.019835948915944,0.991797445797214,28.187999999999999,-90.771000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
167,1,2122.981197807517200,167,1367,large jellyfish,1983,4,12,1134,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.167000000000002,-91.466999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27719,large jellyfish,1989,7,15,85557,0.000000000000000,0.000000000000000,91.400000000000006,0.000000000000000,0.000000000000000,28.173500000000001,-91.487335000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
168,1,2087.502699582654700,168,12280,large jellyfish,1985,4,5,2330,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.167000000000002,-91.072000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4377,large jellyfish,1998,11,15,19117,0.000000000000000,0.000000000000000,91.400000000000006,0.000000000000000,0.000000000000000,28.185500000000001,-91.067999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
169,1,2373.213689681152600,169,15454,large jellyfish,1986,11,18,39642,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.167999999999999,-95.117000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10775,large jellyfish,2016,6,16,211755,1.026688148738070,0.351127346868418,51.200000000000003,17.977720159663001,52.566433215389203,28.170500000000001,-95.093000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
170,1,675.747350304022230,170,15311,large jellyfish,1986,11,6,39509,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.167999999999999,-90.433000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25995,large jellyfish,2006,10,26,78904,0.000000000000000,0.000000000000000,111.000000000000000,0.000000000000000,0.000000000000000,28.166000000000000,-90.439499999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
171,1,491.035348017184620,171,15470,large jellyfish,1986,11,19,39657,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.170000000000002,-96.120000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12988,large jellyfish,1985,6,16,32114,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,28.170000000000002,-96.114999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
172,0,-1.000000000000000,172,15309,large jellyfish,1986,11,6,39507,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.170000000000002,-90.316999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,2749.050880227158800,173,15340,large jellyfish,1986,11,8,39535,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.181999999999999,-92.352999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13532,large jellyfish,1993,11,2,35301,0.000000000000000,0.000000000000000,74.000000000000000,0.000000000000000,0.000000000000000,28.201000000000001,-92.334999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
174,1,3020.999321538571600,174,1326,large jellyfish,1983,4,12,1130,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.183000000000000,-91.316999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21622,large jellyfish,1990,11,6,62944,0.000000000000000,0.000000000000000,88.700000000000003,0.000000000000000,0.000000000000000,28.202500000000001,-91.295500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
175,1,1268.432277366425100,175,1159,large jellyfish,1983,4,11,1114,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.183000000000000,-90.632999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5531,large jellyfish,2013,11,17,202164,0.000000000000000,0.000000000000000,93.799999999999997,0.000000000000000,0.000000000000000,28.177000000000000,-90.622000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
176,1,973.121359670159790,176,12212,large jellyfish,1985,3,19,2267,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.184999999999999,-91.405000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17785,large jellyfish,1987,7,11,53754,0.000000000000000,0.000000000000000,91.400000000000006,0.000000000000000,0.000000000000000,28.182500000000001,-91.395499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
177,1,815.604284037531330,177,12276,large jellyfish,1985,4,4,2327,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.187999999999999,-90.500000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28141,large jellyfish,2007,11,10,86535,0.000000000000000,0.000000000000000,91.400000000000006,0.000000000000000,0.000000000000000,28.190999999999999,-90.507585000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
178,1,1751.301859337099400,178,20953,large jellyfish,1982,6,24,6153,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.190000000000001,-96.135000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20248,large jellyfish,1990,6,23,60071,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,28.184000000000001,-96.118499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
179,1,3565.291799935045200,179,15332,large jellyfish,1986,11,8,39528,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.193000000000001,-91.674999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13570,large jellyfish,1993,11,7,35353,0.000000000000000,0.000000000000000,82.299999999999997,0.000000000000000,0.000000000000000,28.177000000000000,-91.706500000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
180,1,2329.594577215646000,180,12177,large jellyfish,1985,3,17,2234,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.196999999999999,-90.969999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27131,large jellyfish,2006,7,14,84167,0.000000000000000,0.000000000000000,88.000000000000000,0.000000000000000,0.000000000000000,28.187500000000000,-90.948835000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
181,1,1815.206098394824500,181,15329,large jellyfish,1986,11,7,39525,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.202000000000002,-91.363000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27520,large jellyfish,2000,11,10,85238,0.000000000000000,0.000000000000000,95.000000000000000,0.000000000000000,0.000000000000000,28.196500000000000,-91.380414999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
182,1,1726.918875057880100,182,16162,large jellyfish,1984,4,6,40825,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.202000000000002,-90.962000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17493,large jellyfish,1984,10,30,52786,0.000000000000000,0.000000000000000,84.099999999999994,0.000000000000000,0.000000000000000,28.198000000000000,-90.944999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
