"stationid","agg_grp","year","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
509,"large jellyfish",1997,6,4,27.1,30.0095,-88.251,"2_shelf","2_Lou",0,0,0,0
510,"large jellyfish",1997,6,4,24,30.047,-88.222,"2_shelf","2_Lou",0,0,0,0
511,"large jellyfish",1997,6,4,20,30.1125,-88.087,"1_inshore","2_Lou",0,0,0,0
683,"large jellyfish",1983,3,10,26.5,29.9,-88.533,"2_shelf","2_Lou",0,0,0,0
700,"large jellyfish",1983,3,11,15,30.15,-88.667,"1_inshore","2_Lou",0,0,0,0
703,"large jellyfish",1983,3,12,12.8,30.2,-88.717,"1_inshore","2_Lou",0,0,0,0
707,"large jellyfish",1983,3,12,10.4,30.15,-88.867,"1_inshore","2_Lou",0,0,0,0
710,"large jellyfish",1983,3,12,11,30.083,-88.933,"1_inshore","2_Lou",0,0,0,0
714,"large jellyfish",1983,3,12,15,30.067,-88.767,"1_inshore","2_Lou",0,0,0,0
718,"large jellyfish",1983,3,12,12.8,30.017,-88.783,"1_inshore","2_Lou",0,0,0,0
721,"large jellyfish",1983,3,12,21,30.017,-88.65,"2_shelf","2_Lou",0,0,0,0
745,"large jellyfish",1983,3,21,26,30.017,-88.383,"2_shelf","2_Lou",0,0,0,0
748,"large jellyfish",1983,3,21,32.6,29.933,-88.367,"2_shelf","2_Lou",0,0,0,0
751,"large jellyfish",1983,3,21,35,29.883,-88.283,"2_shelf","2_Lou",0,0,0,0
754,"large jellyfish",1983,3,21,31.1,29.95,-88.183,"2_shelf","2_Lou",0,0,0,0
760,"large jellyfish",1983,3,22,19,30.133,-88,"1_inshore","2_Lou",0,0,0,0
766,"large jellyfish",1983,3,22,34.7,29.85,-88.15,"2_shelf","2_Lou",0,0,0,0
772,"large jellyfish",1983,3,22,36.6,29.717,-88.3,"2_shelf","2_Lou",0,0,0,0
775,"large jellyfish",1983,3,22,40.1,29.7,-88.217,"2_shelf","2_Lou",0,0,0,0
781,"large jellyfish",1983,3,22,36.9,29.7,-88.1,"2_shelf","2_Lou",0,0,0,0
793,"large jellyfish",1983,3,23,45.7,29.55,-88.017,"2_shelf","2_Lou",0,0,0,0
799,"large jellyfish",1983,3,23,46.1,29.517,-88.167,"2_shelf","2_Lou",0,0,0,0
805,"large jellyfish",1983,3,23,73.2,29.35,-88.167,"2_shelf","2_Lou",0,0,0,0
808,"large jellyfish",1983,3,23,57.4,29.4,-88.317,"2_shelf","2_Lou",0,0,0,0
817,"large jellyfish",1983,3,23,77,29.3,-88.35,"2_shelf","2_Lou",0,0,0,0
818,"large jellyfish",1983,3,23,109.7,29.217,-88.383,"2_shelf","2_Lou",0,0,0,0
828,"large jellyfish",1983,3,28,20.1,29.8,-88.683,"2_shelf","2_Lou",0,0,0,0
838,"large jellyfish",1983,3,28,38,29.683,-88.5,"2_shelf","2_Lou",0,0,0,0
848,"large jellyfish",1983,3,28,23.8,29.55,-88.667,"2_shelf","2_Lou",0,0,0,0
858,"large jellyfish",1983,3,28,47,29.55,-88.3,"2_shelf","2_Lou",0,0,0,0
865,"large jellyfish",1983,3,28,54.9,29.433,-88.583,"2_shelf","2_Lou",0,0,0,0
893,"large jellyfish",1983,3,29,20.1,29.683,-88.8,"2_shelf","2_Lou",0,0,0,0
906,"large jellyfish",1983,3,29,12.1,29.55,-88.9,"1_inshore","2_Lou",0.00930100761922985,0.00422265745913035,0.0510941552554772,0.112542192192681
908,"large jellyfish",1983,3,29,109.7,29.083,-88.85,"2_shelf","2_Lou",0,0,0,0
909,"large jellyfish",1983,3,29,99,29.067,-88.733,"2_shelf","2_Lou",0,0,0,0
910,"large jellyfish",1983,3,30,87,29.117,-88.767,"2_shelf","2_Lou",0,0,0,0
913,"large jellyfish",1983,3,30,98.9,28.767,-89.35,"2_shelf","2_Lou",0,0,0,0
914,"large jellyfish",1983,3,30,98.5,28.767,-89.367,"2_shelf","2_Lou",0,0,0,0
915,"large jellyfish",1983,3,30,113.4,28.733,-89.433,"2_shelf","2_Lou",0,0,0,0
916,"large jellyfish",1983,3,30,113.4,28.717,-89.467,"2_shelf","2_Lou",0,0,0,0
917,"large jellyfish",1983,3,30,120.7,28.65,-89.5,"2_shelf","2_Lou",0,0,0,0
918,"large jellyfish",1983,3,30,98.8,28.8,-89.367,"2_shelf","2_Lou",0,0,0,0
920,"large jellyfish",1983,3,30,60.4,28.883,-89.283,"2_shelf","2_Lou",0,0,0,0
921,"large jellyfish",1983,3,30,58.5,28.917,-89.25,"2_shelf","2_Lou",0.00930100761922985,0.000418545342865343,0.0244849025576226,0.544108945724946
926,"large jellyfish",1983,3,30,34.7,29.183,-88.917,"2_shelf","2_Lou",0,0,0,0
927,"large jellyfish",1983,3,31,24.5,29.25,-88.967,"2_shelf","2_Lou",0,0,0,0
928,"large jellyfish",1983,3,31,67.2,29.217,-88.833,"2_shelf","2_Lou",0,0,0,0
935,"large jellyfish",1983,3,31,45.7,29.383,-88.767,"2_shelf","2_Lou",0,0,0,0
943,"large jellyfish",1983,4,5,42,28.85,-89.467,"2_shelf","2_Lou",0,0,0,0
945,"large jellyfish",1983,4,5,39,28.933,-89.483,"2_shelf","2_Lou",0,0,0,0
947,"large jellyfish",1983,4,5,49,28.95,-89.6,"2_shelf","2_Lou",0,0,0,0
949,"large jellyfish",1983,4,5,80,28.85,-89.633,"2_shelf","2_Lou",0,0,0,0
951,"large jellyfish",1983,4,5,80,28.817,-89.6,"2_shelf","2_Lou",0.0186020152384597,0.000418545342865343,0.0334836274292274,1.48816121907678
952,"large jellyfish",1983,4,5,102.4,28.7,-89.6,"2_shelf","2_Lou",0,0,0,0
953,"large jellyfish",1983,4,5,109.7,28.65,-89.583,"2_shelf","2_Lou",0,0,0,0
957,"large jellyfish",1983,4,6,9,29.233,-89.717,"1_inshore","2_Lou",0,0,0,0
959,"large jellyfish",1983,4,6,25.6,29.083,-89.733,"2_shelf","2_Lou",0,0,0,0
963,"large jellyfish",1983,4,6,12.8,29.067,-89.517,"1_inshore","2_Lou",0,0,0,0
965,"large jellyfish",1983,4,7,60.2,28.9,-89.733,"2_shelf","2_Lou",0,0,0,0
969,"large jellyfish",1983,4,7,64,28.817,-89.817,"2_shelf","2_Lou",0,0,0,0
970,"large jellyfish",1983,4,7,93,28.7,-89.733,"2_shelf","2_Lou",0,0,0,0
978,"large jellyfish",1983,4,7,42.1,28.9,-89.917,"2_shelf","2_Lou",0,0,0,0
980,"large jellyfish",1983,4,7,25.6,29.067,-89.9,"2_shelf","2_Lou",0,0,0,0
982,"large jellyfish",1983,4,7,27.4,28.983,-89.983,"2_shelf","2_Lou",0,0,0,0
986,"large jellyfish",1983,4,7,14.6,29.067,-90.1,"1_inshore","2_Lou",0,0,0,0
990,"large jellyfish",1983,4,7,20.1,28.933,-90.283,"2_shelf","2_Lou",0,0,0,0
994,"large jellyfish",1983,4,8,11,28.983,-90.483,"1_inshore","2_Lou",0,0,0,0
998,"large jellyfish",1983,4,8,20.1,28.817,-90.483,"2_shelf","2_Lou",0,0,0,0
1002,"large jellyfish",1983,4,8,17.8,28.733,-90.6,"1_inshore","2_Lou",0,0,0,0
1008,"large jellyfish",1983,4,8,20.1,28.65,-90.667,"2_shelf","2_Lou",0,0,0,0
1016,"large jellyfish",1983,4,8,23.8,28.567,-90.783,"2_shelf","2_Lou",0,0,0,0
1022,"large jellyfish",1983,4,8,20.1,28.6,-90.867,"2_shelf","2_Lou",0,0,0,0
1028,"large jellyfish",1983,4,8,19.6,28.717,-90.917,"1_inshore","2_Lou",0,0,0,0
1034,"large jellyfish",1983,4,9,15.5,28.683,-90.983,"1_inshore","2_Lou",0,0,0,0
1046,"large jellyfish",1983,4,9,36.6,28.467,-90.933,"2_shelf","2_Lou",0,0,0,0
1056,"large jellyfish",1983,4,9,51,28.4,-90.55,"2_shelf","2_Lou",0,0,0,0
1062,"large jellyfish",1983,4,9,32,28.55,-90.567,"2_shelf","2_Lou",0,0,0,0
1064,"large jellyfish",1983,4,10,25.6,28.633,-90.433,"2_shelf","2_Lou",0,0,0,0
1068,"large jellyfish",1983,4,10,41.4,28.483,-90.483,"2_shelf","2_Lou",0,0,0,0
1072,"large jellyfish",1983,4,10,51,28.483,-90.267,"2_shelf","2_Lou",0,0,0,0
1078,"large jellyfish",1983,4,10,91.4,28.65,-90.133,"2_shelf","2_Lou",0,0,0,0
1088,"large jellyfish",1983,4,10,30,28.8,-90.183,"2_shelf","2_Lou",0,0,0,0
1090,"large jellyfish",1983,4,10,40.2,28.683,-90.183,"2_shelf","2_Lou",0,0,0,0
1092,"large jellyfish",1983,4,10,45.7,28.7,-90.05,"2_shelf","2_Lou",0,0,0,0
1094,"large jellyfish",1983,4,10,115.9,28.517,-90.017,"2_shelf","2_Lou",0,0,0,0
1096,"large jellyfish",1983,4,10,82.8,28.367,-90.1,"2_shelf","2_Lou",0,0,0,0
1098,"large jellyfish",1983,4,11,62.2,28.4,-90.2,"2_shelf","2_Lou",0,0,0,0
1104,"large jellyfish",1983,4,11,90.7,28.267,-90.267,"2_shelf","2_Lou",0,0,0,0
1108,"large jellyfish",1983,4,11,82.8,28.217,-90.567,"2_shelf","2_Lou",0,0,0,0
1114,"large jellyfish",1983,4,11,93.8,28.183,-90.633,"2_shelf","2_Lou",0,0,0,0
1116,"large jellyfish",1983,4,11,64,28.283,-90.767,"2_shelf","2_Lou",0,0,0,0
1118,"large jellyfish",1983,4,11,56,28.317,-90.9,"2_shelf","2_Lou",0,0,0,0
1120,"large jellyfish",1983,4,11,51.4,28.35,-90.933,"2_shelf","2_Lou",0,0,0,0
1124,"large jellyfish",1983,4,11,82.3,28.233,-91.017,"2_shelf","2_Lou",0,0,0,0
1130,"large jellyfish",1983,4,12,88.7,28.183,-91.317,"2_shelf","2_Lou",0,0,0,0
1134,"large jellyfish",1983,4,12,91.4,28.167,-91.467,"2_shelf","2_Lou",0,0,0,0
1136,"large jellyfish",1983,4,12,75,28.283,-91.267,"2_shelf","2_Lou",0,0,0,0
1138,"large jellyfish",1983,4,12,64,28.367,-91.25,"2_shelf","2_Lou",0,0,0,0
1142,"large jellyfish",1983,4,12,47.4,28.483,-91.483,"2_shelf","2_Lou",0,0,0,0
1144,"large jellyfish",1983,4,12,27.4,28.7,-91.467,"2_shelf","2_Lou",0,0,0,0
1148,"large jellyfish",1983,4,12,11,28.95,-91.433,"1_inshore","2_Lou",0,0,0,0
1152,"large jellyfish",1983,4,12,11,28.9,-91.317,"1_inshore","2_Lou",0,0,0,0
1156,"large jellyfish",1983,4,12,20,28.767,-91.35,"1_inshore","2_Lou",0,0,0,0
1162,"large jellyfish",1983,4,13,22.5,28.7,-91.317,"2_shelf","2_Lou",0,0,0,0
1168,"large jellyfish",1983,4,13,12,28.783,-91.167,"1_inshore","2_Lou",0,0,0,0
1174,"large jellyfish",1983,4,13,18.8,28.683,-91.167,"1_inshore","2_Lou",0,0,0,0
1178,"large jellyfish",1983,4,13,40.2,28.517,-91.3,"2_shelf","2_Lou",0,0,0,0
1184,"large jellyfish",1994,11,8,8.2,29.3885,-94.6535,"1_inshore","1_Tex",0,0,0,0
1185,"large jellyfish",1994,11,8,7.3,29.476,-94.514,"1_inshore","1_Tex",0,0,0,0
1186,"large jellyfish",1994,11,8,11,29.429,-94.525,"1_inshore","1_Tex",0,0,0,0
1187,"large jellyfish",1994,11,8,11,29.3735,-94.5585,"1_inshore","1_Tex",0,0,0,0
1188,"large jellyfish",1994,11,8,13,29.3795,-94.529,"1_inshore","1_Tex",0,0,0,0
1189,"large jellyfish",1994,11,8,13,29.3615,-94.5245,"1_inshore","1_Tex",0,0,0,0
1190,"large jellyfish",1994,11,8,13.2,29.347,-94.5245,"1_inshore","1_Tex",0,0,0,0
1191,"large jellyfish",1994,11,8,13,29.346,-94.5595,"1_inshore","1_Tex",0,0,0,0
1192,"large jellyfish",1994,11,18,9.1,29.358,-94.6545,"1_inshore","1_Tex",0,0,0,0
1193,"large jellyfish",1994,11,18,7.3,29.3235,-94.7085,"1_inshore","1_Tex",0,0,0,0
1194,"large jellyfish",1994,11,18,9.1,29.31,-94.677,"1_inshore","1_Tex",0,0,0,0
1195,"large jellyfish",1994,11,18,13,29.193,-94.81,"1_inshore","1_Tex",0,0,0,0
1196,"large jellyfish",1994,11,18,13.4,29.1735,-94.806,"1_inshore","1_Tex",0,0,0,0
1197,"large jellyfish",1994,11,18,15,29.163,-94.831,"1_inshore","1_Tex",0,0,0,0
1198,"large jellyfish",1994,11,18,17,29.128,-94.7755,"1_inshore","1_Tex",0,0,0,0
1199,"large jellyfish",1994,11,18,17,29.16,-94.743,"1_inshore","1_Tex",0,0,0,0
2045,"large jellyfish",1985,3,5,12.8,30.183,-88.578,"1_inshore","2_Lou",0.0260428213338436,0.00295586022139125,0.037835010833808,0.333348113073198
2046,"large jellyfish",1985,3,5,10.8,30.197,-88.763,"1_inshore","2_Lou",0,0,0,0
2047,"large jellyfish",1985,3,5,12.8,30.132,-88.855,"1_inshore","2_Lou",0.065107053334609,0.00177091185070136,0.0226676716889774,0.833370282682995
2048,"large jellyfish",1985,3,6,13,30.135,-88.905,"1_inshore","2_Lou",0,0,0,0
2049,"large jellyfish",1985,3,6,14.6,30.104,-88.902,"1_inshore","2_Lou",0.0260428213338436,0.00235687533071285,0.0344103798284076,0.380225191474117
2050,"large jellyfish",1985,3,6,11.9,30.09,-88.823,"1_inshore","2_Lou",0.0130214106669218,0.0059117204427825,0.0703494732691118,0.154954786936369
2051,"large jellyfish",1985,3,6,10.2,30.058,-88.805,"1_inshore","2_Lou",0.0260428213338436,0.0059117204427825,0.0602995485163815,0.265636777605205
2052,"large jellyfish",1985,3,6,12.8,30.028,-88.767,"1_inshore","2_Lou",0,0,0,0
2053,"large jellyfish",1985,3,6,14.6,30.063,-88.752,"1_inshore","2_Lou",0.0130214106669218,0.0118104194748981,0.172432124333512,0.190112595737058
2054,"large jellyfish",1985,3,6,16.6,30.075,-88.702,"1_inshore","2_Lou",0,0,0,0
2055,"large jellyfish",1985,3,6,16.5,30.1,-88.627,"1_inshore","2_Lou",0,0,0,0
2056,"large jellyfish",1985,3,6,13.7,30.142,-88.533,"1_inshore","2_Lou",0,0,0,0
2057,"large jellyfish",1985,3,6,13,30.145,-88.497,"1_inshore","2_Lou",0,0,0,0
2058,"large jellyfish",1985,3,6,15.9,30.147,-88.438,"1_inshore","2_Lou",0.442727962675341,0.0118104194748981,0.18778566965088,7.03937460653792
2059,"large jellyfish",1985,3,6,20.1,30.177,-88.432,"2_shelf","2_Lou",0.481792194676107,0.024805787320486,0.498596325141769,9.68402311298975
2060,"large jellyfish",1985,3,6,14.2,30.17,-88.412,"1_inshore","2_Lou",0.312513856006123,0.00885455925350682,0.125734741399797,4.43769675528695
2061,"large jellyfish",1985,3,7,18.3,30.171,-88.272,"1_inshore","2_Lou",0,0,0,0
2062,"large jellyfish",1985,3,7,20.1,30.083,-88.282,"2_shelf","2_Lou",0,0,0,0
2063,"large jellyfish",1985,3,7,20.1,30.065,-88.322,"2_shelf","2_Lou",0,0,0,0
2064,"large jellyfish",1985,3,7,21.9,30.093,-88.243,"2_shelf","2_Lou",0.195321160003827,0.0059117204427825,0.129466677696937,4.27753340408381
2065,"large jellyfish",1985,3,7,22,30.102,-88.205,"2_shelf","2_Lou",0.390642320007654,0.0100395076241967,0.220869167732327,8.59413104016839
2066,"large jellyfish",1985,3,7,17.9,30.147,-88.187,"1_inshore","2_Lou",0.325535266673045,0.0265766991711874,0.475722915164254,5.82708127344751
2067,"large jellyfish",1985,3,7,9.1,30.195,-88.115,"1_inshore","2_Lou",1.65371915469907,0.106319818095416,0.967510344668286,15.0488443077615
2068,"large jellyfish",1985,3,7,20.1,30.112,-88.117,"2_shelf","2_Lou",0,0,0,0
2069,"large jellyfish",1985,3,7,31.1,29.952,-88.068,"2_shelf","2_Lou",0.0520856426676872,0.00166674056536599,0.0518356315828823,1.61986348696507
2070,"large jellyfish",1985,3,7,29.3,29.96,-88.111,"2_shelf","2_Lou",0,0,0,0
2071,"large jellyfish",1985,3,7,30,29.989,-88.273,"2_shelf","2_Lou",0,0,0,0
2072,"large jellyfish",1985,3,7,29,29.993,-88.47,"2_shelf","2_Lou",0,0,0,0
2073,"large jellyfish",1985,3,7,28.5,29.91,-88.493,"2_shelf","2_Lou",0,0,0,0
2074,"large jellyfish",1985,3,7,31.1,29.947,-88.365,"2_shelf","2_Lou",0,0,0,0
2075,"large jellyfish",1985,3,7,33.3,29.863,-88.325,"2_shelf","2_Lou",0,0,0,0
2076,"large jellyfish",1985,3,7,32,29.883,-88.24,"2_shelf","2_Lou",0,0,0,0
2077,"large jellyfish",1985,3,7,32,29.873,-88.228,"2_shelf","2_Lou",0,0,0,0
2078,"large jellyfish",1985,3,8,32.9,29.818,-88.028,"2_shelf","2_Lou",0,0,0,0
2079,"large jellyfish",1985,3,8,32.4,29.726,-88.054,"2_shelf","2_Lou",0,0,0,0
2080,"large jellyfish",1985,3,8,37,29.715,-88.143,"2_shelf","2_Lou",0,0,0,0
2081,"large jellyfish",1985,3,8,38.8,29.715,-88.385,"2_shelf","2_Lou",0,0,0,0
2082,"large jellyfish",1985,3,8,38.5,29.65,-88.368,"2_shelf","2_Lou",0,0,0,0
2083,"large jellyfish",1985,3,8,44,29.572,-88.357,"2_shelf","2_Lou",0,0,0,0
2084,"large jellyfish",1985,3,8,41.1,29.598,-88.242,"2_shelf","2_Lou",0,0,0,0
2085,"large jellyfish",1985,3,8,40,29.6,-88.155,"2_shelf","2_Lou",0,0,0,0
2086,"large jellyfish",1985,3,8,40.2,29.605,-88.073,"2_shelf","2_Lou",0,0,0,0
2087,"large jellyfish",1985,3,8,42.1,29.577,-88.039,"2_shelf","2_Lou",0,0,0,0
2088,"large jellyfish",1985,3,8,43,29.53,-88.106,"2_shelf","2_Lou",0,0,0,0
2089,"large jellyfish",1985,3,8,88,29.385,-88.062,"2_shelf","2_Lou",0,0,0,0
2090,"large jellyfish",1985,3,8,64,29.393,-88.138,"2_shelf","2_Lou",0,0,0,0
2091,"large jellyfish",1985,3,8,66,29.397,-88.175,"2_shelf","2_Lou",0,0,0,0
2092,"large jellyfish",1985,3,8,73.2,29.363,-88.192,"2_shelf","2_Lou",0,0,0,0
2093,"large jellyfish",1985,3,8,64,29.375,-88.25,"2_shelf","2_Lou",0,0,0,0
2094,"large jellyfish",1985,3,9,55,29.405,-88.351,"2_shelf","2_Lou",0,0,0,0
2095,"large jellyfish",1985,3,9,109.7,29.248,-88.376,"2_shelf","2_Lou",0,0,0,0
2097,"large jellyfish",1985,3,9,140,29.228,-88.422,"2_shelf","2_Lou",0,0,0,0
2098,"large jellyfish",1985,3,9,75,29.263,-88.503,"2_shelf","2_Lou",0,0,0,0
2099,"large jellyfish",1985,3,9,95.1,29.232,-88.503,"2_shelf","2_Lou",0,0,0,0
2100,"large jellyfish",1985,3,9,65.7,29.312,-88.502,"2_shelf","2_Lou",0,0,0,0
2101,"large jellyfish",1985,3,9,60.5,29.344,-88.598,"2_shelf","2_Lou",0,0,0,0
2102,"large jellyfish",1985,3,9,54.9,29.346,-88.719,"2_shelf","2_Lou",0,0,0,0
2103,"large jellyfish",1985,3,9,45.9,29.381,-88.755,"2_shelf","2_Lou",0,0,0,0
2104,"large jellyfish",1985,3,9,14.6,29.593,-88.738,"1_inshore","2_Lou",0,0,0,0
2105,"large jellyfish",1985,3,9,42.1,29.43,-88.702,"2_shelf","2_Lou",0,0,0,0
2106,"large jellyfish",1985,3,9,45.7,29.46,-88.635,"2_shelf","2_Lou",0,0,0,0
2107,"large jellyfish",1985,3,9,49,29.51,-88.455,"2_shelf","2_Lou",0,0,0,0
2108,"large jellyfish",1985,3,9,47.5,29.55,-88.515,"2_shelf","2_Lou",0,0,0,0
2109,"large jellyfish",1985,3,9,27.6,29.758,-88.593,"2_shelf","2_Lou",0,0,0,0
2110,"large jellyfish",1985,3,10,21.9,29.685,-88.639,"2_shelf","2_Lou",0,0,0,0
2111,"large jellyfish",1985,3,10,21.9,29.755,-88.611,"2_shelf","2_Lou",0,0,0,0
2112,"large jellyfish",1985,3,10,28,29.845,-88.522,"2_shelf","2_Lou",0,0,0,0
2113,"large jellyfish",1985,3,10,23.8,29.918,-88.6,"2_shelf","2_Lou",0,0,0,0
2114,"large jellyfish",1985,3,10,20.1,29.902,-88.678,"2_shelf","2_Lou",0,0,0,0
2115,"large jellyfish",1985,3,10,14.3,29.887,-88.758,"1_inshore","2_Lou",0,0,0,0
2116,"large jellyfish",1985,3,10,11,29.74,-88.807,"1_inshore","2_Lou",0,0,0,0
2117,"large jellyfish",1985,3,10,15,29.658,-88.787,"1_inshore","2_Lou",0,0,0,0
2118,"large jellyfish",1985,3,10,12.8,29.612,-88.81,"1_inshore","2_Lou",0,0,0,0
2119,"large jellyfish",1985,3,10,14.6,29.565,-88.84,"1_inshore","2_Lou",0,0,0,0
2120,"large jellyfish",1985,3,10,12.3,29.549,-88.899,"1_inshore","2_Lou",0,0,0,0
2121,"large jellyfish",1985,3,10,17.1,29.486,-88.785,"1_inshore","2_Lou",0,0,0,0
2122,"large jellyfish",1985,3,10,20.1,29.43,-88.843,"2_shelf","2_Lou",0.0130214106669218,0.00885455925350682,0.177976640995487,0.261730354405128
2123,"large jellyfish",1985,3,10,11,29.372,-89.042,"1_inshore","2_Lou",0,0,0,0
2124,"large jellyfish",1985,3,10,18.1,29.357,-89.027,"1_inshore","2_Lou",0,0,0,0
2125,"large jellyfish",1985,3,10,16,29.282,-89.003,"1_inshore","2_Lou",0,0,0,0
2126,"large jellyfish",1985,3,10,32.9,29.198,-88.922,"2_shelf","2_Lou",0,0,0,0
2127,"large jellyfish",1985,3,11,68.6,29.227,-88.814,"2_shelf","2_Lou",0,0,0,0
2128,"large jellyfish",1985,3,11,58.5,29.29,-88.79,"2_shelf","2_Lou",0,0,0,0
2129,"large jellyfish",1985,3,11,77.7,29.157,-88.767,"2_shelf","2_Lou",0,0,0,0
2130,"large jellyfish",1985,3,11,91.4,29.118,-88.748,"2_shelf","2_Lou",0,0,0,0
2131,"large jellyfish",1985,3,11,45.7,29.062,-88.98,"2_shelf","2_Lou",0,0,0,0
2132,"large jellyfish",1985,3,11,109.7,28.998,-88.893,"2_shelf","2_Lou",0,0,0,0
2133,"large jellyfish",1985,3,11,95,28.982,-88.98,"2_shelf","2_Lou",0,0,0,0
2134,"large jellyfish",1985,3,11,79,28.95,-89.029,"2_shelf","2_Lou",0,0,0,0
2135,"large jellyfish",1985,3,11,106.1,28.873,-89.043,"2_shelf","2_Lou",0,0,0,0
2137,"large jellyfish",1985,3,11,43.9,28.928,-89.147,"2_shelf","2_Lou",0,0,0,0
2138,"large jellyfish",1985,3,11,32,28.96,-89.272,"2_shelf","2_Lou",0,0,0,0
2139,"large jellyfish",1985,3,12,93.3,28.824,-89.347,"2_shelf","2_Lou",0,0,0,0
2140,"large jellyfish",1985,3,12,98.5,28.787,-89.388,"2_shelf","2_Lou",0,0,0,0
2141,"large jellyfish",1985,3,12,98.8,28.797,-89.363,"2_shelf","2_Lou",0,0,0,0
2144,"large jellyfish",1985,3,12,121.1,28.658,-89.447,"2_shelf","2_Lou",0,0,0,0
2145,"large jellyfish",1985,3,12,121.1,28.666,-89.472,"2_shelf","2_Lou",0,0,0,0
2146,"large jellyfish",1985,3,12,120.7,28.663,-89.511,"2_shelf","2_Lou",0,0,0,0
2147,"large jellyfish",1985,3,12,89.1,28.792,-89.53,"2_shelf","2_Lou",0,0,0,0
2148,"large jellyfish",1985,3,12,80.5,28.817,-89.565,"2_shelf","2_Lou",0,0,0,0
2149,"large jellyfish",1985,3,12,14.6,28.918,-89.472,"1_inshore","2_Lou",0,0,0,0
2150,"large jellyfish",1985,3,12,45.7,28.962,-89.528,"2_shelf","2_Lou",0,0,0,0
2151,"large jellyfish",1985,3,12,57.1,28.933,-89.65,"2_shelf","2_Lou",0,0,0,0
2152,"large jellyfish",1985,3,13,63.3,28.899,-89.696,"2_shelf","2_Lou",0,0,0,0
2153,"large jellyfish",1985,3,13,58.8,28.872,-89.765,"2_shelf","2_Lou",0,0,0,0
2154,"large jellyfish",1985,3,13,90,28.717,-89.67,"2_shelf","2_Lou",0,0,0,0
2155,"large jellyfish",1985,3,13,93,28.72,-89.717,"2_shelf","2_Lou",0,0,0,0
2156,"large jellyfish",1985,3,13,87.1,28.73,-89.797,"2_shelf","2_Lou",0,0,0,0
2157,"large jellyfish",1985,3,13,73.2,28.757,-89.842,"2_shelf","2_Lou",0,0,0,0
2158,"large jellyfish",1985,3,13,49.1,28.767,-89.925,"2_shelf","2_Lou",0,0,0,0
2159,"large jellyfish",1985,3,13,97,28.802,-89.908,"2_shelf","2_Lou",0,0,0,0
2160,"large jellyfish",1985,3,13,54.9,28.808,-89.872,"2_shelf","2_Lou",0,0,0,0
2161,"large jellyfish",1985,3,13,46,28.89,-89.86,"2_shelf","2_Lou",0,0,0,0
2162,"large jellyfish",1985,3,13,45.7,28.973,-89.77,"2_shelf","2_Lou",0,0,0,0
2163,"large jellyfish",1985,3,13,37.5,29.017,-89.774,"2_shelf","2_Lou",0,0,0,0
2164,"large jellyfish",1985,3,13,33,29.062,-89.736,"2_shelf","2_Lou",0,0,0,0
2165,"large jellyfish",1985,3,13,25.6,29.03,-89.612,"2_shelf","2_Lou",0.0130214106669218,0.00295586022139125,0.075670021667616,0.333348113073198
2166,"large jellyfish",1985,3,13,11,29.147,-89.587,"1_inshore","2_Lou",0,0,0,0
2167,"large jellyfish",1985,3,13,16.5,29.153,-89.682,"1_inshore","2_Lou",0,0,0,0
2168,"large jellyfish",1985,3,13,24.3,29.122,-89.755,"2_shelf","2_Lou",0,0,0,0
2169,"large jellyfish",1985,3,13,20.1,29.145,-89.847,"2_shelf","2_Lou",0,0,0,0
2170,"large jellyfish",1985,3,13,16.5,29.148,-89.885,"1_inshore","2_Lou",0,0,0,0
2171,"large jellyfish",1985,3,14,14.6,29.179,-89.926,"1_inshore","2_Lou",0,0,0,0
2172,"large jellyfish",1985,3,14,11,29.166,-89.974,"1_inshore","2_Lou",0,0,0,0
2173,"large jellyfish",1985,3,14,16.5,29.092,-90.024,"1_inshore","2_Lou",0,0,0,0
2174,"large jellyfish",1985,3,14,18.3,29.08,-90.029,"1_inshore","2_Lou",0,0,0,0
2175,"large jellyfish",1985,3,14,18.3,29.07,-89.99,"1_inshore","2_Lou",0,0,0,0
2176,"large jellyfish",1985,3,14,20.1,29.038,-90.012,"2_shelf","2_Lou",0,0,0,0
2177,"large jellyfish",1985,3,14,16.5,29.07,-90.093,"1_inshore","2_Lou",0,0,0,0
2178,"large jellyfish",1985,3,14,18.3,29.035,-90.092,"1_inshore","2_Lou",0,0,0,0
2179,"large jellyfish",1985,3,14,27.4,28.942,-90.003,"2_shelf","2_Lou",0,0,0,0
2180,"large jellyfish",1985,3,14,27.4,28.93,-90.093,"2_shelf","2_Lou",0,0,0,0
2181,"large jellyfish",1985,3,14,25.6,28.893,-90.142,"2_shelf","2_Lou",0,0,0,0
2182,"large jellyfish",1985,3,14,31.1,28.844,-90.12,"2_shelf","2_Lou",0,0,0,0
2183,"large jellyfish",1985,3,14,45,28.739,-90.075,"2_shelf","2_Lou",0,0,0,0
2184,"large jellyfish",1985,3,14,60,28.715,-90.027,"2_shelf","2_Lou",0,0,0,0
2186,"large jellyfish",1985,3,14,90,28.498,-90.008,"2_shelf","2_Lou",0.14323551733614,0.00812861560882593,0.731575404794334,12.8911965602526
2187,"large jellyfish",1985,3,14,61.3,28.477,-90.188,"2_shelf","2_Lou",0,0,0,0
