OBJECTID,Join_Count,join_dist,TARGET_FID,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly_,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2
80,1,1150.094045439937000,80,large jellyfish,1985,3,16,2214,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.905000000000001,-90.528000000000006,,,,,,,,,,,,,,,large jellyfish,2000,7,18,70619,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,28.910499999999999,-90.537999999999997
81,1,146.321246868662830,81,large jellyfish,1985,3,16,2215,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.884000000000000,-90.652000000000001,,,,,,,,,,,,,,,large jellyfish,2001,12,12,66614,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.884000000000000,-90.650499999999994
82,1,726.598726838113520,82,large jellyfish,1985,3,16,2216,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.829999999999998,-90.564999999999998,,,,,,,,,,,,,,,large jellyfish,2011,6,23,174516,0.000000000000000,0.000000000000000,22.500000000000000,0.000000000000000,0.000000000000000,28.835999999999999,-90.561999999999998
83,1,2156.448480284595500,83,large jellyfish,1985,3,16,2217,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.734999999999999,-90.650000000000006,,,,,,,,,,,,,,,large jellyfish,1984,6,14,19198,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.741000000000000,-90.671000000000006
84,1,3063.119769988350500,84,large jellyfish,1985,3,16,2218,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.699999999999999,-90.686999999999998,,,,,,,,,,,,,,,large jellyfish,2015,11,12,203112,0.000000000000000,0.000000000000000,21.399999999999999,0.000000000000000,0.000000000000000,28.723500000000001,-90.703500000000005
85,1,517.107566398480120,85,large jellyfish,1985,3,16,2219,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.719999999999999,-90.706999999999994,,,,,,,,,,,,,,,large jellyfish,2015,11,12,203112,0.000000000000000,0.000000000000000,21.399999999999999,0.000000000000000,0.000000000000000,28.723500000000001,-90.703500000000005
86,1,2951.543914930481600,86,large jellyfish,1985,3,16,2220,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.762000000000000,-90.727999999999994,,,,,,,,,,,,,,,large jellyfish,2014,7,4,202447,0.000000000000000,0.000000000000000,19.399999999999999,0.000000000000000,0.000000000000000,28.769500000000001,-90.698999999999998
87,1,2036.223449517313200,87,large jellyfish,1985,3,16,2221,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757999999999999,-90.799999999999997,,,,,,,,,,,,,,,large jellyfish,2009,7,12,205424,0.000000000000000,0.000000000000000,19.199999999999999,0.000000000000000,0.000000000000000,28.751500000000000,-90.819500000000005
88,1,2295.025181957975700,88,large jellyfish,1985,3,16,2222,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.792999999999999,-90.858000000000004,,,,,,,,,,,,,,,large jellyfish,2011,6,23,174515,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.793500000000002,-90.881500000000003
89,1,339.137480324126500,89,large jellyfish,1985,3,16,2223,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.635000000000002,-90.885000000000005,,,,,,,,,,,,,,,large jellyfish,1996,11,13,76714,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.632500000000000,-90.887000000000000
90,1,3747.156243735215900,90,large jellyfish,1985,3,17,2224,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.675999999999998,-90.786000000000001,,,,,,,,,,,,,,,large jellyfish,2009,11,18,205152,0.988662661747766,0.338122630317736,19.500000000000000,6.593391291195850,19.278921904081400,28.652000000000001,-90.813000000000002
91,1,1063.227958971950100,91,large jellyfish,1985,3,17,2225,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.617000000000001,-90.823999999999998,,,,,,,,,,,,,,,large jellyfish,1983,11,12,63733,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.609000000000002,-90.817999999999998
92,1,536.709938473046690,92,large jellyfish,1985,3,18,2243,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.655000000000001,-91.144999999999996,,,,,,,,,,,,,,,large jellyfish,1998,7,7,66660,0.000000000000000,0.000000000000000,17.399999999999999,0.000000000000000,0.000000000000000,28.657000000000000,-91.150000000000006
93,1,400.023704620341680,93,large jellyfish,1985,3,18,2244,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-91.082999999999998,,,,,,,,,,,,,,,large jellyfish,1992,7,8,65299,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,28.720500000000001,-91.084000000000003
94,1,1255.231765838231700,94,large jellyfish,1985,3,18,2245,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.806999999999999,-90.997000000000000,,,,,,,,,,,,,,,large jellyfish,1992,11,9,60634,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,28.797499999999999,-91.004000000000005
95,1,1855.108309806353200,95,large jellyfish,1985,3,18,2246,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.738000000000000,-91.144999999999996,,,,,,,,,,,,,,,large jellyfish,1991,11,8,37798,0.390642320007654,0.143235517336140,14.600000000000000,2.091238553107640,5.703377872111750,28.731500000000000,-91.162499999999994
96,1,1599.946667962395200,96,large jellyfish,1985,3,18,2249,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.773000000000000,-91.447999999999993,,,,,,,,,,,,,,,large jellyfish,1993,11,7,35349,0.000000000000000,0.000000000000000,21.899999999999999,0.000000000000000,0.000000000000000,28.780500000000000,-91.462000000000003
97,1,710.427549454989280,97,large jellyfish,1985,3,18,2251,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.820000000000000,-91.436000000000007,,,,,,,,,,,,,,,large jellyfish,2004,12,8,83003,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,28.818000000000001,-91.429085000000001
98,1,883.491439247742390,98,large jellyfish,1985,3,18,2252,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.943999999999999,-91.491000000000000,,,,,,,,,,,,,,,large jellyfish,2003,12,19,81930,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,28.937000000000001,-91.495334999999997
99,1,903.511593107506090,99,large jellyfish,1985,3,18,2253,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.786999999999999,-91.474999999999994,,,,,,,,,,,,,,,large jellyfish,2007,8,2,84688,0.000000000000000,0.000000000000000,22.000000000000000,0.000000000000000,0.000000000000000,28.793500000000002,-91.480585000000005
100,1,1549.158231860234300,100,large jellyfish,1986,10,29,25686,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.640000000000001,-88.817999999999998,,,,,,,,,,,,,,,large jellyfish,1993,6,11,55743,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,29.647500000000001,-88.804500000000004
101,1,1307.563246410597900,101,large jellyfish,1986,10,29,25687,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.614999999999998,-88.754999999999995,,,,,,,,,,,,,,,large jellyfish,1988,7,9,50951,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,29.614999999999998,-88.768500000000003
102,1,1620.721583261858300,102,large jellyfish,1986,10,29,25688,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.590000000000000,-88.676000000000002,,,,,,,,,,,,,,,large jellyfish,2017,5,30,211962,0.000000000000000,0.000000000000000,19.800000000000001,0.000000000000000,0.000000000000000,29.584499999999998,-88.660499999999999
103,1,377.722036683804670,103,large jellyfish,1986,10,29,25689,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.565999999999999,-88.802999999999997,,,,,,,,,,,,,,,large jellyfish,2004,10,18,39990,0.123478894255293,0.028198089306300,16.300000000000001,0.459628855692683,2.012705976361280,29.567499999999999,-88.806500000000000
104,1,1336.999306101509100,104,large jellyfish,1986,10,29,25690,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.542000000000002,-88.870999999999995,,,,,,,,,,,,,,,large jellyfish,1995,6,12,39181,0.000000000000000,0.000000000000000,12.300000000000001,0.000000000000000,0.000000000000000,29.551500000000001,-88.879499999999993
105,1,1410.634425716672200,105,large jellyfish,1986,10,29,25691,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.529000000000000,-88.971999999999994,,,,,,,,,,,,,,,large jellyfish,1995,10,28,55025,0.325535266673045,0.124924158585781,11.000000000000000,1.374165744443590,3.580887933403500,29.518999999999998,-88.962999999999994
106,1,1014.804973723070600,106,large jellyfish,1986,10,30,25692,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.468000000000000,-88.923000000000002,,,,,,,,,,,,,,,large jellyfish,1991,11,14,23917,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,29.460500000000000,-88.917000000000002
107,1,2291.001555914746900,107,large jellyfish,1986,10,30,25693,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.431999999999999,-88.960999999999999,,,,,,,,,,,,,,,large jellyfish,1990,7,12,60242,0.000000000000000,0.000000000000000,14.600000000000000,0.000000000000000,0.000000000000000,29.430000000000000,-88.937500000000000
108,1,1626.925072352564500,108,large jellyfish,1986,10,30,25695,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.966999999999999,-88.734999999999999,,,,,,,,,,,,,,,large jellyfish,2009,6,4,201853,0.000000000000000,0.000000000000000,14.400000000000000,0.000000000000000,0.000000000000000,29.963999999999999,-88.751499999999993
109,1,1995.263952369459700,109,large jellyfish,1986,10,30,25696,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.015000000000001,-88.703999999999994,,,,,,,,,,,,,,,large jellyfish,1996,6,9,59453,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,30.021000000000001,-88.723500000000001
110,1,656.948861777465590,110,large jellyfish,1986,10,30,25698,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.099000000000000,-88.489000000000004,,,,,,,,,,,,,,,large jellyfish,2009,6,4,201857,0.000000000000000,0.000000000000000,16.600000000000001,0.000000000000000,0.000000000000000,30.102499999999999,-88.483500000000006
111,1,1353.190895463874100,111,large jellyfish,1986,10,30,25699,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.160000000000000,-88.486999999999995,,,,,,,,,,,,,,,large jellyfish,1988,6,13,50943,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,30.158999999999999,-88.472999999999999
112,1,556.363120042891410,112,large jellyfish,1986,10,30,25700,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.129000000000001,-88.683999999999997,,,,,,,,,,,,,,,large jellyfish,2007,10,13,208537,0.000000000000000,0.000000000000000,15.500000000000000,0.000000000000000,0.000000000000000,30.123999999999999,-88.684500000000000
113,0,-1.000000000000000,113,large jellyfish,1986,10,31,25701,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.015000000000001,-88.969999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,2182.687352250900900,114,large jellyfish,1986,10,31,25702,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.050999999999998,-88.968000000000004,,,,,,,,,,,,,,,large jellyfish,2003,7,6,76132,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,30.064000000000000,-88.984999999999999
115,1,241.767426408135460,115,large jellyfish,1986,10,31,25703,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.065999999999999,-88.986000000000004,,,,,,,,,,,,,,,large jellyfish,2003,7,6,76132,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,30.064000000000000,-88.984999999999999
116,1,368.124319369368320,116,large jellyfish,1986,11,17,29930,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.425999999999998,-96.290999999999997,,,,,,,,,,,,,,,large jellyfish,2002,11,7,18553,0.000000000000000,0.000000000000000,9.300000000000001,0.000000000000000,0.000000000000000,28.428000000000001,-96.287999999999997
117,1,552.295325149647510,117,large jellyfish,1986,11,17,29931,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.459000000000000,-96.239000000000004,,,,,,,,,,,,,,,large jellyfish,2009,6,24,128981,0.000000000000000,0.000000000000000,7.400000000000000,0.000000000000000,0.000000000000000,28.460999999999999,-96.244164999999995
118,1,147.871917078899680,118,large jellyfish,1986,11,17,29932,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.510000000000002,-96.158000000000001,,,,,,,,,,,,,,,large jellyfish,1994,6,2,3780,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,28.510999999999999,-96.156999999999996
119,1,119.831850629858480,119,large jellyfish,1986,11,17,29933,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.475999999999999,-96.141999999999996,,,,,,,,,,,,,,,large jellyfish,2013,6,3,180064,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,28.476500000000001,-96.140915000000007
120,1,290.785821767760130,120,large jellyfish,1986,11,17,29934,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.475000000000001,-96.123000000000005,,,,,,,,,,,,,,,large jellyfish,2009,6,3,128970,0.000000000000000,0.000000000000000,12.699999999999999,0.000000000000000,0.000000000000000,28.475500000000000,-96.125915000000006
121,1,454.000340402684460,121,large jellyfish,1986,11,17,29935,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.440000000000001,-96.072999999999993,,,,,,,,,,,,,,,large jellyfish,2004,6,4,38971,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,28.443999999999999,-96.072000000000003
122,1,402.204577661567610,122,large jellyfish,1986,11,17,29936,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.373999999999999,-96.123000000000005,,,,,,,,,,,,,,,large jellyfish,2005,7,6,82388,0.000000000000000,0.000000000000000,20.100000000000001,0.000000000000000,0.000000000000000,28.377500000000001,-96.121915000000001
123,1,219.230353025095810,123,large jellyfish,1986,11,17,29937,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.425000000000001,-96.141999999999996,,,,,,,,,,,,,,,large jellyfish,2013,11,11,179966,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,28.425500000000000,-96.139835000000005
124,1,252.782733731909990,124,large jellyfish,1986,11,17,29945,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.675999999999998,-97.126000000000005,,,,,,,,,,,,,,,large jellyfish,1990,11,16,10819,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,27.676500000000001,-97.123500000000007
125,1,343.570344305873960,125,large jellyfish,1986,11,18,29946,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.593000000000000,-93.731999999999999,,,,,,,,,,,,,,,large jellyfish,2001,6,18,33657,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.593499999999999,-93.728499999999997
126,1,145.297709891959190,126,large jellyfish,1986,11,18,29947,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.606000000000002,-93.679000000000002,,,,,,,,,,,,,,,large jellyfish,1987,6,16,11352,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,29.606000000000002,-93.680499999999995
127,1,1070.202634446754700,127,large jellyfish,1986,11,18,29948,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.619000000000000,-93.629999999999995,,,,,,,,,,,,,,,large jellyfish,2011,11,16,143601,20.233268882447700,3.997072251257800,10.400000000000000,41.569551413081101,210.425996377455990,29.609999999999999,-93.626000000000005
128,1,433.561150901852390,128,large jellyfish,1986,11,18,29949,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.704000000000001,-93.593999999999994,,,,,,,,,,,,,,,large jellyfish,1992,11,12,39948,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,29.707500000000000,-93.596000000000004
129,1,338.679531871824960,129,large jellyfish,1986,11,18,29950,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.710000000000001,-93.602000000000004,,,,,,,,,,,,,,,large jellyfish,1989,11,7,10977,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.710000000000001,-93.605500000000006
