"agg_grp"	"year"	"month"	"day"	"stationid"	"subregion_depth"	"subregion_alongshore"	"use_pop_den_no_m2"	"use_biomass_den_kg_m2"	"depth_m"	"biomass_den_kg_m3"	"pop_den_no_m3"	"decslat_ctr"	"decslon_ctr"
"large jellyfish"	1999	6	7	388	"1_inshore"	"2_Lou"	0	0	11	0	0	29.5935	-93.7285
"large jellyfish"	1999	6	7	389	"1_inshore"	"2_Lou"	0	0	12	0	0	29.575	-93.781
"large jellyfish"	1999	6	7	390	"1_inshore"	"2_Lou"	0	0	11.3	0	0	29.5745	-93.828
"large jellyfish"	1999	6	7	391	"1_inshore"	"2_Lou"	0	0	12.3	0	0	29.541	-93.844
"large jellyfish"	1999	6	7	392	"1_inshore"	"2_Lou"	0	0	12.3	0	0	29.525	-93.8605
"large jellyfish"	1999	6	7	393	"1_inshore"	"2_Lou"	0	0	7.3	0	0	29.5925	-93.93
"large jellyfish"	1999	6	7	394	"1_inshore"	"2_Lou"	0	0	11	0	0	29.543	-93.962
"large jellyfish"	1999	6	16	395	"1_inshore"	"2_Lou"	0	0	8	0	0	29.661	-93.776
"large jellyfish"	1999	6	16	396	"1_inshore"	"2_Lou"	0	0	8.4	0	0	29.659	-93.7575
"large jellyfish"	1999	6	16	397	"1_inshore"	"2_Lou"	0	0	7	0	0	29.6945	-93.7405
"large jellyfish"	1999	6	16	398	"1_inshore"	"2_Lou"	0	0	6	0	0	29.707	-93.7265
"large jellyfish"	1999	6	16	399	"1_inshore"	"2_Lou"	0	0	8	0	0	29.675	-93.7245
"large jellyfish"	1999	6	16	400	"1_inshore"	"2_Lou"	0	0	8	0	0	29.6755	-93.694
"large jellyfish"	1999	6	16	401	"1_inshore"	"2_Lou"	0	0	9.3	0	0	29.6255	-93.742
"large jellyfish"	1999	6	16	402	"1_inshore"	"2_Lou"	0	0	11	0	0	29.5925	-93.7095
"large jellyfish"	1997	6	4	504	"1_inshore"	"2_Lou"	0	0	16.8	0	0	30.152	-88.0185
"large jellyfish"	1997	6	4	505	"1_inshore"	"2_Lou"	0	0	15.2	0	0	30.182	-88.3105
"large jellyfish"	1997	6	4	506	"2_shelf"	"2_Lou"	0	0	20.1	0	0	30.0755	-88.422
"large jellyfish"	1997	6	4	507	"2_shelf"	"2_Lou"	0	0	24.3	0	0	30.0345	-88.461
"large jellyfish"	1997	6	4	508	"2_shelf"	"2_Lou"	0	0	34.7	0	0	29.8815	-88.3375
"large jellyfish"	1997	6	4	509	"2_shelf"	"2_Lou"	0	0	27.1	0	0	30.0095	-88.251
"large jellyfish"	1997	6	4	510	"2_shelf"	"2_Lou"	0	0	24	0	0	30.047	-88.222
"large jellyfish"	1997	6	4	511	"1_inshore"	"2_Lou"	0	0	20	0	0	30.1125	-88.087
"large jellyfish"	1983	3	10	683	"2_shelf"	"2_Lou"	0	0	26.5	0	0	29.9	-88.533
"large jellyfish"	1983	3	11	700	"1_inshore"	"2_Lou"	0	0	15	0	0	30.15	-88.667
"large jellyfish"	1983	3	12	703	"1_inshore"	"2_Lou"	0	0	12.8	0	0	30.2	-88.717
"large jellyfish"	1983	3	12	707	"1_inshore"	"2_Lou"	0	0	10.4	0	0	30.15	-88.867
"large jellyfish"	1983	3	12	710	"1_inshore"	"2_Lou"	0	0	11	0	0	30.083	-88.933
"large jellyfish"	1983	3	12	714	"1_inshore"	"2_Lou"	0	0	15	0	0	30.067	-88.767
"large jellyfish"	1983	3	12	718	"1_inshore"	"2_Lou"	0	0	12.8	0	0	30.017	-88.783
"large jellyfish"	1983	3	12	721	"2_shelf"	"2_Lou"	0	0	21	0	0	30.017	-88.65
"large jellyfish"	1983	3	21	745	"2_shelf"	"2_Lou"	0	0	26	0	0	30.017	-88.383
"large jellyfish"	1983	3	21	748	"2_shelf"	"2_Lou"	0	0	32.6	0	0	29.933	-88.367
"large jellyfish"	1983	3	21	751	"2_shelf"	"2_Lou"	0	0	35	0	0	29.883	-88.283
"large jellyfish"	1983	3	21	754	"2_shelf"	"2_Lou"	0	0	31.1	0	0	29.95	-88.183
"large jellyfish"	1983	3	22	760	"1_inshore"	"2_Lou"	0	0	19	0	0	30.133	-88
"large jellyfish"	1983	3	22	766	"2_shelf"	"2_Lou"	0	0	34.7	0	0	29.85	-88.15
"large jellyfish"	1983	3	22	772	"2_shelf"	"2_Lou"	0	0	36.6	0	0	29.717	-88.3
"large jellyfish"	1983	3	22	775	"2_shelf"	"2_Lou"	0	0	40.1	0	0	29.7	-88.217
"large jellyfish"	1983	3	22	781	"2_shelf"	"2_Lou"	0	0	36.9	0	0	29.7	-88.1
"large jellyfish"	1983	3	23	793	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.55	-88.017
"large jellyfish"	1983	3	23	799	"2_shelf"	"2_Lou"	0	0	46.1	0	0	29.517	-88.167
"large jellyfish"	1983	3	23	805	"2_shelf"	"2_Lou"	0	0	73.2	0	0	29.35	-88.167
"large jellyfish"	1983	3	23	808	"2_shelf"	"2_Lou"	0	0	57.4	0	0	29.4	-88.317
"large jellyfish"	1983	3	23	817	"2_shelf"	"2_Lou"	0	0	77	0	0	29.3	-88.35
"large jellyfish"	1983	3	23	818	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.217	-88.383
"large jellyfish"	1983	3	28	828	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.8	-88.683
"large jellyfish"	1983	3	28	838	"2_shelf"	"2_Lou"	0	0	38	0	0	29.683	-88.5
"large jellyfish"	1983	3	28	848	"2_shelf"	"2_Lou"	0	0	23.8	0	0	29.55	-88.667
"large jellyfish"	1983	3	28	858	"2_shelf"	"2_Lou"	0	0	47	0	0	29.55	-88.3
"large jellyfish"	1983	3	28	865	"2_shelf"	"2_Lou"	0	0	54.9	0	0	29.433	-88.583
"large jellyfish"	1983	3	29	893	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.683	-88.8
"large jellyfish"	1983	3	29	906	"1_inshore"	"2_Lou"	0.00930100761922985	0.00422265745913035	12.1	0.0510941552554772	0.112542192192681	29.55	-88.9
"large jellyfish"	1983	3	29	908	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.083	-88.85
"large jellyfish"	1983	3	29	909	"2_shelf"	"2_Lou"	0	0	99	0	0	29.067	-88.733
"large jellyfish"	1983	3	30	910	"2_shelf"	"2_Lou"	0	0	87	0	0	29.117	-88.767
"large jellyfish"	1983	3	30	913	"2_shelf"	"2_Lou"	0	0	98.9	0	0	28.767	-89.35
"large jellyfish"	1983	3	30	914	"2_shelf"	"2_Lou"	0	0	98.5	0	0	28.767	-89.367
"large jellyfish"	1983	3	30	915	"2_shelf"	"2_Lou"	0	0	113.4	0	0	28.733	-89.433
"large jellyfish"	1983	3	30	916	"2_shelf"	"2_Lou"	0	0	113.4	0	0	28.717	-89.467
"large jellyfish"	1983	3	30	917	"2_shelf"	"2_Lou"	0	0	120.7	0	0	28.65	-89.5
"large jellyfish"	1983	3	30	918	"2_shelf"	"2_Lou"	0	0	98.8	0	0	28.8	-89.367
"large jellyfish"	1983	3	30	920	"2_shelf"	"2_Lou"	0	0	60.4	0	0	28.883	-89.283
"large jellyfish"	1983	3	30	921	"2_shelf"	"2_Lou"	0.00930100761922985	0.000418545342865343	58.5	0.0244849025576226	0.544108945724946	28.917	-89.25
"large jellyfish"	1983	3	30	926	"2_shelf"	"2_Lou"	0	0	34.7	0	0	29.183	-88.917
"large jellyfish"	1983	3	31	927	"2_shelf"	"2_Lou"	0	0	24.5	0	0	29.25	-88.967
"large jellyfish"	1983	3	31	928	"2_shelf"	"2_Lou"	0	0	67.2	0	0	29.217	-88.833
"large jellyfish"	1983	3	31	935	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.383	-88.767
"large jellyfish"	1983	4	5	943	"2_shelf"	"2_Lou"	0	0	42	0	0	28.85	-89.467
"large jellyfish"	1983	4	5	945	"2_shelf"	"2_Lou"	0	0	39	0	0	28.933	-89.483
"large jellyfish"	1983	4	5	947	"2_shelf"	"2_Lou"	0	0	49	0	0	28.95	-89.6
"large jellyfish"	1983	4	5	949	"2_shelf"	"2_Lou"	0	0	80	0	0	28.85	-89.633
"large jellyfish"	1983	4	5	951	"2_shelf"	"2_Lou"	0.0186020152384597	0.000418545342865343	80	0.0334836274292274	1.48816121907678	28.817	-89.6
"large jellyfish"	1983	4	5	952	"2_shelf"	"2_Lou"	0	0	102.4	0	0	28.7	-89.6
"large jellyfish"	1983	4	5	953	"2_shelf"	"2_Lou"	0	0	109.7	0	0	28.65	-89.583
"large jellyfish"	1983	4	6	957	"1_inshore"	"2_Lou"	0	0	9	0	0	29.233	-89.717
"large jellyfish"	1983	4	6	959	"2_shelf"	"2_Lou"	0	0	25.6	0	0	29.083	-89.733
"large jellyfish"	1983	4	6	963	"1_inshore"	"2_Lou"	0	0	12.8	0	0	29.067	-89.517
"large jellyfish"	1983	4	7	965	"2_shelf"	"2_Lou"	0	0	60.2	0	0	28.9	-89.733
"large jellyfish"	1983	4	7	969	"2_shelf"	"2_Lou"	0	0	64	0	0	28.817	-89.817
"large jellyfish"	1983	4	7	970	"2_shelf"	"2_Lou"	0	0	93	0	0	28.7	-89.733
"large jellyfish"	1983	4	7	978	"2_shelf"	"2_Lou"	0	0	42.1	0	0	28.9	-89.917
"large jellyfish"	1983	4	7	980	"2_shelf"	"2_Lou"	0	0	25.6	0	0	29.067	-89.9
"large jellyfish"	1983	4	7	982	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.983	-89.983
"large jellyfish"	1983	4	7	986	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.067	-90.1
"large jellyfish"	1983	4	7	990	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.933	-90.283
"large jellyfish"	1983	4	8	994	"1_inshore"	"2_Lou"	0	0	11	0	0	28.983	-90.483
"large jellyfish"	1983	4	8	998	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.817	-90.483
"large jellyfish"	1983	4	8	1002	"1_inshore"	"2_Lou"	0	0	17.8	0	0	28.733	-90.6
"large jellyfish"	1983	4	8	1008	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.65	-90.667
"large jellyfish"	1983	4	8	1016	"2_shelf"	"2_Lou"	0	0	23.8	0	0	28.567	-90.783
"large jellyfish"	1983	4	8	1022	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.6	-90.867
"large jellyfish"	1983	4	8	1028	"1_inshore"	"2_Lou"	0	0	19.6	0	0	28.717	-90.917
"large jellyfish"	1983	4	9	1034	"1_inshore"	"2_Lou"	0	0	15.5	0	0	28.683	-90.983
"large jellyfish"	1983	4	9	1046	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.467	-90.933
"large jellyfish"	1983	4	9	1056	"2_shelf"	"2_Lou"	0	0	51	0	0	28.4	-90.55
"large jellyfish"	1983	4	9	1062	"2_shelf"	"2_Lou"	0	0	32	0	0	28.55	-90.567
"large jellyfish"	1983	4	10	1064	"2_shelf"	"2_Lou"	0	0	25.6	0	0	28.633	-90.433
"large jellyfish"	1983	4	10	1068	"2_shelf"	"2_Lou"	0	0	41.4	0	0	28.483	-90.483
"large jellyfish"	1983	4	10	1072	"2_shelf"	"2_Lou"	0	0	51	0	0	28.483	-90.267
"large jellyfish"	1983	4	10	1078	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.65	-90.133
"large jellyfish"	1983	4	10	1088	"2_shelf"	"2_Lou"	0	0	30	0	0	28.8	-90.183
"large jellyfish"	1983	4	10	1090	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.683	-90.183
"large jellyfish"	1983	4	10	1092	"2_shelf"	"2_Lou"	0	0	45.7	0	0	28.7	-90.05
"large jellyfish"	1983	4	10	1094	"2_shelf"	"2_Lou"	0	0	115.9	0	0	28.517	-90.017
"large jellyfish"	1983	4	10	1096	"2_shelf"	"2_Lou"	0	0	82.8	0	0	28.367	-90.1
"large jellyfish"	1983	4	11	1098	"2_shelf"	"2_Lou"	0	0	62.2	0	0	28.4	-90.2
"large jellyfish"	1983	4	11	1104	"2_shelf"	"2_Lou"	0	0	90.7	0	0	28.267	-90.267
"large jellyfish"	1983	4	11	1108	"2_shelf"	"2_Lou"	0	0	82.8	0	0	28.217	-90.567
"large jellyfish"	1983	4	11	1114	"2_shelf"	"2_Lou"	0	0	93.8	0	0	28.183	-90.633
"large jellyfish"	1983	4	11	1116	"2_shelf"	"2_Lou"	0	0	64	0	0	28.283	-90.767
"large jellyfish"	1983	4	11	1118	"2_shelf"	"2_Lou"	0	0	56	0	0	28.317	-90.9
"large jellyfish"	1983	4	11	1120	"2_shelf"	"2_Lou"	0	0	51.4	0	0	28.35	-90.933
"large jellyfish"	1983	4	11	1124	"2_shelf"	"2_Lou"	0	0	82.3	0	0	28.233	-91.017
"large jellyfish"	1983	4	12	1130	"2_shelf"	"2_Lou"	0	0	88.7	0	0	28.183	-91.317
"large jellyfish"	1983	4	12	1134	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.167	-91.467
"large jellyfish"	1983	4	12	1136	"2_shelf"	"2_Lou"	0	0	75	0	0	28.283	-91.267
"large jellyfish"	1983	4	12	1138	"2_shelf"	"2_Lou"	0	0	64	0	0	28.367	-91.25
"large jellyfish"	1983	4	12	1142	"2_shelf"	"2_Lou"	0	0	47.4	0	0	28.483	-91.483
"large jellyfish"	1983	4	12	1144	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.7	-91.467
"large jellyfish"	1983	4	12	1148	"1_inshore"	"2_Lou"	0	0	11	0	0	28.95	-91.433
"large jellyfish"	1983	4	12	1152	"1_inshore"	"2_Lou"	0	0	11	0	0	28.9	-91.317
"large jellyfish"	1983	4	12	1156	"1_inshore"	"2_Lou"	0	0	20	0	0	28.767	-91.35
"large jellyfish"	1983	4	13	1162	"2_shelf"	"2_Lou"	0	0	22.5	0	0	28.7	-91.317
"large jellyfish"	1983	4	13	1168	"1_inshore"	"2_Lou"	0	0	12	0	0	28.783	-91.167
"large jellyfish"	1983	4	13	1174	"1_inshore"	"2_Lou"	0	0	18.8	0	0	28.683	-91.167
"large jellyfish"	1983	4	13	1178	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.517	-91.3
"large jellyfish"	1994	11	8	1184	"1_inshore"	"1_Tex"	0	0	8.2	0	0	29.3885	-94.6535
"large jellyfish"	1994	11	8	1185	"1_inshore"	"1_Tex"	0	0	7.3	0	0	29.476	-94.514
"large jellyfish"	1994	11	8	1186	"1_inshore"	"1_Tex"	0	0	11	0	0	29.429	-94.525
"large jellyfish"	1994	11	8	1187	"1_inshore"	"1_Tex"	0	0	11	0	0	29.3735	-94.5585
"large jellyfish"	1994	11	8	1188	"1_inshore"	"1_Tex"	0	0	13	0	0	29.3795	-94.529
"large jellyfish"	1994	11	8	1189	"1_inshore"	"1_Tex"	0	0	13	0	0	29.3615	-94.5245
"large jellyfish"	1994	11	8	1190	"1_inshore"	"1_Tex"	0	0	13.2	0	0	29.347	-94.5245
"large jellyfish"	1994	11	8	1191	"1_inshore"	"1_Tex"	0	0	13	0	0	29.346	-94.5595
"large jellyfish"	1994	11	18	1192	"1_inshore"	"1_Tex"	0	0	9.1	0	0	29.358	-94.6545
"large jellyfish"	1994	11	18	1193	"1_inshore"	"1_Tex"	0	0	7.3	0	0	29.3235	-94.7085
"large jellyfish"	1994	11	18	1194	"1_inshore"	"1_Tex"	0	0	9.1	0	0	29.31	-94.677
"large jellyfish"	1994	11	18	1195	"1_inshore"	"1_Tex"	0	0	13	0	0	29.193	-94.81
"large jellyfish"	1994	11	18	1196	"1_inshore"	"1_Tex"	0	0	13.4	0	0	29.1735	-94.806
"large jellyfish"	1994	11	18	1197	"1_inshore"	"1_Tex"	0	0	15	0	0	29.163	-94.831
"large jellyfish"	1994	11	18	1198	"1_inshore"	"1_Tex"	0	0	17	0	0	29.128	-94.7755
"large jellyfish"	1994	11	18	1199	"1_inshore"	"1_Tex"	0	0	17	0	0	29.16	-94.743
"large jellyfish"	1985	3	5	2045	"1_inshore"	"2_Lou"	0.0260428213338436	0.00295586022139125	12.8	0.037835010833808	0.333348113073198	30.183	-88.578
"large jellyfish"	1985	3	5	2046	"1_inshore"	"2_Lou"	0	0	10.8	0	0	30.197	-88.763
"large jellyfish"	1985	3	5	2047	"1_inshore"	"2_Lou"	0.065107053334609	0.00177091185070136	12.8	0.0226676716889774	0.833370282682995	30.132	-88.855
"large jellyfish"	1985	3	6	2048	"1_inshore"	"2_Lou"	0	0	13	0	0	30.135	-88.905
"large jellyfish"	1985	3	6	2049	"1_inshore"	"2_Lou"	0.0260428213338436	0.00235687533071285	14.6	0.0344103798284076	0.380225191474117	30.104	-88.902
"large jellyfish"	1985	3	6	2050	"1_inshore"	"2_Lou"	0.0130214106669218	0.0059117204427825	11.9	0.0703494732691118	0.154954786936369	30.09	-88.823
"large jellyfish"	1985	3	6	2051	"1_inshore"	"2_Lou"	0.0260428213338436	0.0059117204427825	10.2	0.0602995485163815	0.265636777605205	30.058	-88.805
"large jellyfish"	1985	3	6	2052	"1_inshore"	"2_Lou"	0	0	12.8	0	0	30.028	-88.767
"large jellyfish"	1985	3	6	2053	"1_inshore"	"2_Lou"	0.0130214106669218	0.0118104194748981	14.6	0.172432124333512	0.190112595737058	30.063	-88.752
"large jellyfish"	1985	3	6	2054	"1_inshore"	"2_Lou"	0	0	16.6	0	0	30.075	-88.702
"large jellyfish"	1985	3	6	2055	"1_inshore"	"2_Lou"	0	0	16.5	0	0	30.1	-88.627
"large jellyfish"	1985	3	6	2056	"1_inshore"	"2_Lou"	0	0	13.7	0	0	30.142	-88.533
"large jellyfish"	1985	3	6	2057	"1_inshore"	"2_Lou"	0	0	13	0	0	30.145	-88.497
"large jellyfish"	1985	3	6	2058	"1_inshore"	"2_Lou"	0.442727962675341	0.0118104194748981	15.9	0.18778566965088	7.03937460653792	30.147	-88.438
"large jellyfish"	1985	3	6	2059	"2_shelf"	"2_Lou"	0.481792194676107	0.024805787320486	20.1	0.498596325141769	9.68402311298975	30.177	-88.432
"large jellyfish"	1985	3	6	2060	"1_inshore"	"2_Lou"	0.312513856006123	0.00885455925350682	14.2	0.125734741399797	4.43769675528695	30.17	-88.412
"large jellyfish"	1985	3	7	2061	"1_inshore"	"2_Lou"	0	0	18.3	0	0	30.171	-88.272
"large jellyfish"	1985	3	7	2062	"2_shelf"	"2_Lou"	0	0	20.1	0	0	30.083	-88.282
"large jellyfish"	1985	3	7	2063	"2_shelf"	"2_Lou"	0	0	20.1	0	0	30.065	-88.322
"large jellyfish"	1985	3	7	2064	"2_shelf"	"2_Lou"	0.195321160003827	0.0059117204427825	21.9	0.129466677696937	4.27753340408381	30.093	-88.243
"large jellyfish"	1985	3	7	2065	"2_shelf"	"2_Lou"	0.390642320007654	0.0100395076241967	22	0.220869167732327	8.59413104016839	30.102	-88.205
"large jellyfish"	1985	3	7	2066	"1_inshore"	"2_Lou"	0.325535266673045	0.0265766991711874	17.9	0.475722915164254	5.82708127344751	30.147	-88.187
"large jellyfish"	1985	3	7	2067	"1_inshore"	"2_Lou"	1.65371915469907	0.106319818095416	9.1	0.967510344668286	15.0488443077615	30.195	-88.115
"large jellyfish"	1985	3	7	2068	"2_shelf"	"2_Lou"	0	0	20.1	0	0	30.112	-88.117
"large jellyfish"	1985	3	7	2069	"2_shelf"	"2_Lou"	0.0520856426676872	0.00166674056536599	31.1	0.0518356315828823	1.61986348696507	29.952	-88.068
"large jellyfish"	1985	3	7	2070	"2_shelf"	"2_Lou"	0	0	29.3	0	0	29.96	-88.111
"large jellyfish"	1985	3	7	2071	"2_shelf"	"2_Lou"	0	0	30	0	0	29.989	-88.273
"large jellyfish"	1985	3	7	2072	"2_shelf"	"2_Lou"	0	0	29	0	0	29.993	-88.47
"large jellyfish"	1985	3	7	2073	"2_shelf"	"2_Lou"	0	0	28.5	0	0	29.91	-88.493
"large jellyfish"	1985	3	7	2074	"2_shelf"	"2_Lou"	0	0	31.1	0	0	29.947	-88.365
"large jellyfish"	1985	3	7	2075	"2_shelf"	"2_Lou"	0	0	33.3	0	0	29.863	-88.325
"large jellyfish"	1985	3	7	2076	"2_shelf"	"2_Lou"	0	0	32	0	0	29.883	-88.24
"large jellyfish"	1985	3	7	2077	"2_shelf"	"2_Lou"	0	0	32	0	0	29.873	-88.228
"large jellyfish"	1985	3	8	2078	"2_shelf"	"2_Lou"	0	0	32.9	0	0	29.818	-88.028
"large jellyfish"	1985	3	8	2079	"2_shelf"	"2_Lou"	0	0	32.4	0	0	29.726	-88.054
"large jellyfish"	1985	3	8	2080	"2_shelf"	"2_Lou"	0	0	37	0	0	29.715	-88.143
"large jellyfish"	1985	3	8	2081	"2_shelf"	"2_Lou"	0	0	38.8	0	0	29.715	-88.385
"large jellyfish"	1985	3	8	2082	"2_shelf"	"2_Lou"	0	0	38.5	0	0	29.65	-88.368
"large jellyfish"	1985	3	8	2083	"2_shelf"	"2_Lou"	0	0	44	0	0	29.572	-88.357
"large jellyfish"	1985	3	8	2084	"2_shelf"	"2_Lou"	0	0	41.1	0	0	29.598	-88.242
"large jellyfish"	1985	3	8	2085	"2_shelf"	"2_Lou"	0	0	40	0	0	29.6	-88.155
"large jellyfish"	1985	3	8	2086	"2_shelf"	"2_Lou"	0	0	40.2	0	0	29.605	-88.073
"large jellyfish"	1985	3	8	2087	"2_shelf"	"2_Lou"	0	0	42.1	0	0	29.577	-88.039
"large jellyfish"	1985	3	8	2088	"2_shelf"	"2_Lou"	0	0	43	0	0	29.53	-88.106
"large jellyfish"	1985	3	8	2089	"2_shelf"	"2_Lou"	0	0	88	0	0	29.385	-88.062
"large jellyfish"	1985	3	8	2090	"2_shelf"	"2_Lou"	0	0	64	0	0	29.393	-88.138
"large jellyfish"	1985	3	8	2091	"2_shelf"	"2_Lou"	0	0	66	0	0	29.397	-88.175
"large jellyfish"	1985	3	8	2092	"2_shelf"	"2_Lou"	0	0	73.2	0	0	29.363	-88.192
"large jellyfish"	1985	3	8	2093	"2_shelf"	"2_Lou"	0	0	64	0	0	29.375	-88.25
"large jellyfish"	1985	3	9	2094	"2_shelf"	"2_Lou"	0	0	55	0	0	29.405	-88.351
"large jellyfish"	1985	3	9	2095	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.248	-88.376
"large jellyfish"	1985	3	9	2097	"2_shelf"	"2_Lou"	0	0	140	0	0	29.228	-88.422
"large jellyfish"	1985	3	9	2098	"2_shelf"	"2_Lou"	0	0	75	0	0	29.263	-88.503
"large jellyfish"	1985	3	9	2099	"2_shelf"	"2_Lou"	0	0	95.1	0	0	29.232	-88.503
"large jellyfish"	1985	3	9	2100	"2_shelf"	"2_Lou"	0	0	65.7	0	0	29.312	-88.502
"large jellyfish"	1985	3	9	2101	"2_shelf"	"2_Lou"	0	0	60.5	0	0	29.344	-88.598
"large jellyfish"	1985	3	9	2102	"2_shelf"	"2_Lou"	0	0	54.9	0	0	29.346	-88.719
"large jellyfish"	1985	3	9	2103	"2_shelf"	"2_Lou"	0	0	45.9	0	0	29.381	-88.755
"large jellyfish"	1985	3	9	2104	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.593	-88.738
"large jellyfish"	1985	3	9	2105	"2_shelf"	"2_Lou"	0	0	42.1	0	0	29.43	-88.702
"large jellyfish"	1985	3	9	2106	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.46	-88.635
"large jellyfish"	1985	3	9	2107	"2_shelf"	"2_Lou"	0	0	49	0	0	29.51	-88.455
"large jellyfish"	1985	3	9	2108	"2_shelf"	"2_Lou"	0	0	47.5	0	0	29.55	-88.515
"large jellyfish"	1985	3	9	2109	"2_shelf"	"2_Lou"	0	0	27.6	0	0	29.758	-88.593
"large jellyfish"	1985	3	10	2110	"2_shelf"	"2_Lou"	0	0	21.9	0	0	29.685	-88.639
"large jellyfish"	1985	3	10	2111	"2_shelf"	"2_Lou"	0	0	21.9	0	0	29.755	-88.611
"large jellyfish"	1985	3	10	2112	"2_shelf"	"2_Lou"	0	0	28	0	0	29.845	-88.522
"large jellyfish"	1985	3	10	2113	"2_shelf"	"2_Lou"	0	0	23.8	0	0	29.918	-88.6
"large jellyfish"	1985	3	10	2114	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.902	-88.678
"large jellyfish"	1985	3	10	2115	"1_inshore"	"2_Lou"	0	0	14.3	0	0	29.887	-88.758
"large jellyfish"	1985	3	10	2116	"1_inshore"	"2_Lou"	0	0	11	0	0	29.74	-88.807
"large jellyfish"	1985	3	10	2117	"1_inshore"	"2_Lou"	0	0	15	0	0	29.658	-88.787
"large jellyfish"	1985	3	10	2118	"1_inshore"	"2_Lou"	0	0	12.8	0	0	29.612	-88.81
"large jellyfish"	1985	3	10	2119	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.565	-88.84
"large jellyfish"	1985	3	10	2120	"1_inshore"	"2_Lou"	0	0	12.3	0	0	29.549	-88.899
"large jellyfish"	1985	3	10	2121	"1_inshore"	"2_Lou"	0	0	17.1	0	0	29.486	-88.785
"large jellyfish"	1985	3	10	2122	"2_shelf"	"2_Lou"	0.0130214106669218	0.00885455925350682	20.1	0.177976640995487	0.261730354405128	29.43	-88.843
"large jellyfish"	1985	3	10	2123	"1_inshore"	"2_Lou"	0	0	11	0	0	29.372	-89.042
"large jellyfish"	1985	3	10	2124	"1_inshore"	"2_Lou"	0	0	18.1	0	0	29.357	-89.027
"large jellyfish"	1985	3	10	2125	"1_inshore"	"2_Lou"	0	0	16	0	0	29.282	-89.003
"large jellyfish"	1985	3	10	2126	"2_shelf"	"2_Lou"	0	0	32.9	0	0	29.198	-88.922
"large jellyfish"	1985	3	11	2127	"2_shelf"	"2_Lou"	0	0	68.6	0	0	29.227	-88.814
"large jellyfish"	1985	3	11	2128	"2_shelf"	"2_Lou"	0	0	58.5	0	0	29.29	-88.79
"large jellyfish"	1985	3	11	2129	"2_shelf"	"2_Lou"	0	0	77.7	0	0	29.157	-88.767
"large jellyfish"	1985	3	11	2130	"2_shelf"	"2_Lou"	0	0	91.4	0	0	29.118	-88.748
"large jellyfish"	1985	3	11	2131	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.062	-88.98
"large jellyfish"	1985	3	11	2132	"2_shelf"	"2_Lou"	0	0	109.7	0	0	28.998	-88.893
"large jellyfish"	1985	3	11	2133	"2_shelf"	"2_Lou"	0	0	95	0	0	28.982	-88.98
"large jellyfish"	1985	3	11	2134	"2_shelf"	"2_Lou"	0	0	79	0	0	28.95	-89.029
"large jellyfish"	1985	3	11	2135	"2_shelf"	"2_Lou"	0	0	106.1	0	0	28.873	-89.043
"large jellyfish"	1985	3	11	2137	"2_shelf"	"2_Lou"	0	0	43.9	0	0	28.928	-89.147
"large jellyfish"	1985	3	11	2138	"2_shelf"	"2_Lou"	0	0	32	0	0	28.96	-89.272
"large jellyfish"	1985	3	12	2139	"2_shelf"	"2_Lou"	0	0	93.3	0	0	28.824	-89.347
"large jellyfish"	1985	3	12	2140	"2_shelf"	"2_Lou"	0	0	98.5	0	0	28.787	-89.388
"large jellyfish"	1985	3	12	2141	"2_shelf"	"2_Lou"	0	0	98.8	0	0	28.797	-89.363
"large jellyfish"	1985	3	12	2144	"2_shelf"	"2_Lou"	0	0	121.1	0	0	28.658	-89.447
"large jellyfish"	1985	3	12	2145	"2_shelf"	"2_Lou"	0	0	121.1	0	0	28.666	-89.472
"large jellyfish"	1985	3	12	2146	"2_shelf"	"2_Lou"	0	0	120.7	0	0	28.663	-89.511
"large jellyfish"	1985	3	12	2147	"2_shelf"	"2_Lou"	0	0	89.1	0	0	28.792	-89.53
"large jellyfish"	1985	3	12	2148	"2_shelf"	"2_Lou"	0	0	80.5	0	0	28.817	-89.565
