"taxa","agg_grp","stationid","year","season","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
"CHRYSAORA","large jellyfish",260,2003,"fall",11,16,80.7,29.14,-88.84,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",261,2003,"fall",11,16,24.7,29.3655,-88.8855,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",262,2003,"fall",11,16,45.9,29.325,-88.841,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",263,2003,"fall",11,17,34.7,29.3635,-88.8275,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",264,2003,"fall",11,17,40.4,29.39,-88.769,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",265,2003,"fall",11,17,19.9,29.461,-88.784,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",266,2003,"fall",11,17,37.5,29.488,-88.643,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",267,2003,"fall",11,17,50.1,29.534,-88.506,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",270,2003,"fall",11,17,27,29.609,-88.5925,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",271,2003,"fall",11,17,33.8,29.5345,-88.6075,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",272,2003,"fall",11,17,54.9,29.374,-88.7085,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",273,2003,"fall",11,17,38.8,29.401,-88.7575,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",274,2003,"fall",11,17,13,29.6935,-88.808,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",275,2003,"fall",11,17,13,29.7555,-88.7805,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",276,2003,"fall",11,18,21.6,29.773,-88.6345,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",277,2003,"fall",11,18,24,29.7835,-88.618,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",278,2003,"fall",11,18,30.5,29.754,-88.541,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",279,2003,"fall",11,18,60.9,29.7835,-88.4875,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",380,1996,"fall",10,28,20.5,30.1265,-88.2705,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",381,1996,"fall",10,28,19,30.143,-88.321,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",382,1996,"fall",10,28,11.2,30.1835,-88.384,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",383,1996,"fall",10,30,9.1,30.2205,-88.2665,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",384,1996,"fall",10,30,6,30.1945,-88.329,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",385,1996,"fall",10,30,25.8,30.0175,-88.434,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",386,1996,"fall",10,30,23,30.0505,-88.2335,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",387,1999,"summer",6,7,5,29.6415,-93.8925,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",388,1999,"summer",6,7,11,29.5935,-93.7285,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",389,1999,"summer",6,7,12,29.575,-93.781,"1_inshore","2_Lou",0.282130564449972,0.00371110204007271,0.0445332244808725,3.38556677339966
"CHRYSAORA","large jellyfish",390,1999,"summer",6,7,11.3,29.5745,-93.828,"1_inshore","2_Lou",0.260428213338436,0.00299492445339201,0.0338426463233297,2.94283881072433
"CHRYSAORA","large jellyfish",391,1999,"summer",6,7,12.3,29.541,-93.844,"1_inshore","2_Lou",0.0217023511115363,0.00342897147562274,0.0421763491501597,0.266938918671897
"CHRYSAORA","large jellyfish",392,1999,"summer",6,7,12.3,29.525,-93.8605,"1_inshore","2_Lou",0.108511755557682,0.00325535266673045,0.0400408378007845,1.33469459335949
"CHRYSAORA","large jellyfish",393,1999,"summer",6,7,7.3,29.5925,-93.93,"1_inshore","2_Lou",0.0434047022230727,0.00088979639557299,0.00649551368768283,0.316854326228431
"CHRYSAORA","large jellyfish",394,1999,"summer",6,7,11,29.543,-93.962,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",395,1999,"summer",6,16,8,29.661,-93.776,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",396,1999,"summer",6,16,8.4,29.659,-93.7575,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",397,1999,"summer",6,16,7,29.6945,-93.7405,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",398,1999,"summer",6,16,6,29.707,-93.7265,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",399,1999,"summer",6,16,8,29.675,-93.7245,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",400,1999,"summer",6,16,8,29.6755,-93.694,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",401,1999,"summer",6,16,9.3,29.6255,-93.742,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",402,1999,"summer",6,16,11,29.5925,-93.7095,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",504,1997,"summer",6,4,16.8,30.152,-88.0185,"1_inshore","2_Lou",0.065107053334609,0.000130214106669218,0.00218759699204286,1.09379849602143
"CHRYSAORA","large jellyfish",505,1997,"summer",6,4,15.2,30.182,-88.3105,"1_inshore","2_Lou",0.325535266673045,0.00175789044003444,0.0267199346885235,4.94813605343028
"CHRYSAORA","large jellyfish",506,1997,"summer",6,4,20.1,30.0755,-88.422,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",507,1997,"summer",6,4,24.3,30.0345,-88.461,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",508,1997,"summer",6,4,34.7,29.8815,-88.3375,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",509,1997,"summer",6,4,27.1,30.0095,-88.251,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",510,1997,"summer",6,4,24,30.047,-88.222,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",511,1997,"summer",6,4,20,30.1125,-88.087,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",683,1983,"spring",3,10,26.5,29.9,-88.533,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",700,1983,"spring",3,11,15,30.15,-88.667,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",703,1983,"spring",3,12,12.8,30.2,-88.717,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",707,1983,"spring",3,12,10.4,30.15,-88.867,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",710,1983,"spring",3,12,11,30.083,-88.933,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",714,1983,"spring",3,12,15,30.067,-88.767,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",718,1983,"spring",3,12,12.8,30.017,-88.783,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",721,1983,"spring",3,12,21,30.017,-88.65,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",745,1983,"spring",3,21,26,30.017,-88.383,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",748,1983,"spring",3,21,32.6,29.933,-88.367,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",751,1983,"spring",3,21,35,29.883,-88.283,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",754,1983,"spring",3,21,31.1,29.95,-88.183,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",760,1983,"spring",3,22,19,30.133,-88,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",766,1983,"spring",3,22,34.7,29.85,-88.15,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",772,1983,"spring",3,22,36.6,29.717,-88.3,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",775,1983,"spring",3,22,40.1,29.7,-88.217,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",781,1983,"spring",3,22,36.9,29.7,-88.1,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",793,1983,"spring",3,23,45.7,29.55,-88.017,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",799,1983,"spring",3,23,46.1,29.517,-88.167,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",805,1983,"spring",3,23,73.2,29.35,-88.167,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",808,1983,"spring",3,23,57.4,29.4,-88.317,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",817,1983,"spring",3,23,77,29.3,-88.35,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",818,1983,"spring",3,23,109.7,29.217,-88.383,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",828,1983,"spring",3,28,20.1,29.8,-88.683,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",838,1983,"spring",3,28,38,29.683,-88.5,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",848,1983,"spring",3,28,23.8,29.55,-88.667,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",858,1983,"spring",3,28,47,29.55,-88.3,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",865,1983,"spring",3,28,54.9,29.433,-88.583,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",893,1983,"spring",3,29,20.1,29.683,-88.8,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",906,1983,"spring",3,29,12.1,29.55,-88.9,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",908,1983,"spring",3,29,109.7,29.083,-88.85,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",909,1983,"spring",3,29,99,29.067,-88.733,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",910,1983,"spring",3,30,87,29.117,-88.767,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",913,1983,"spring",3,30,98.9,28.767,-89.35,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",914,1983,"spring",3,30,98.5,28.767,-89.367,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",915,1983,"spring",3,30,113.4,28.733,-89.433,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",916,1983,"spring",3,30,113.4,28.717,-89.467,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",917,1983,"spring",3,30,120.7,28.65,-89.5,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",918,1983,"spring",3,30,98.8,28.8,-89.367,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",920,1983,"spring",3,30,60.4,28.883,-89.283,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",921,1983,"spring",3,30,58.5,28.917,-89.25,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",926,1983,"spring",3,30,34.7,29.183,-88.917,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",927,1983,"spring",3,31,24.5,29.25,-88.967,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",928,1983,"spring",3,31,67.2,29.217,-88.833,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",935,1983,"spring",3,31,45.7,29.383,-88.767,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",943,1983,"spring",4,5,42,28.85,-89.467,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",945,1983,"spring",4,5,39,28.933,-89.483,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",947,1983,"spring",4,5,49,28.95,-89.6,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",949,1983,"spring",4,5,80,28.85,-89.633,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",951,1983,"spring",4,5,80,28.817,-89.6,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",952,1983,"spring",4,5,102.4,28.7,-89.6,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",953,1983,"spring",4,5,109.7,28.65,-89.583,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",957,1983,"spring",4,6,9,29.233,-89.717,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",959,1983,"spring",4,6,25.6,29.083,-89.733,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",963,1983,"spring",4,6,12.8,29.067,-89.517,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",965,1983,"spring",4,7,60.2,28.9,-89.733,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",969,1983,"spring",4,7,64,28.817,-89.817,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",970,1983,"spring",4,7,93,28.7,-89.733,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",978,1983,"spring",4,7,42.1,28.9,-89.917,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",980,1983,"spring",4,7,25.6,29.067,-89.9,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",982,1983,"spring",4,7,27.4,28.983,-89.983,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",986,1983,"spring",4,7,14.6,29.067,-90.1,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",990,1983,"spring",4,7,20.1,28.933,-90.283,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",994,1983,"spring",4,8,11,28.983,-90.483,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",998,1983,"spring",4,8,20.1,28.817,-90.483,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1002,1983,"spring",4,8,17.8,28.733,-90.6,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1008,1983,"spring",4,8,20.1,28.65,-90.667,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1016,1983,"spring",4,8,23.8,28.567,-90.783,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1022,1983,"spring",4,8,20.1,28.6,-90.867,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1028,1983,"spring",4,8,19.6,28.717,-90.917,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1034,1983,"spring",4,9,15.5,28.683,-90.983,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1046,1983,"spring",4,9,36.6,28.467,-90.933,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1056,1983,"spring",4,9,51,28.4,-90.55,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1062,1983,"spring",4,9,32,28.55,-90.567,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1064,1983,"spring",4,10,25.6,28.633,-90.433,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1068,1983,"spring",4,10,41.4,28.483,-90.483,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1072,1983,"spring",4,10,51,28.483,-90.267,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1078,1983,"spring",4,10,91.4,28.65,-90.133,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1088,1983,"spring",4,10,30,28.8,-90.183,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1090,1983,"spring",4,10,40.2,28.683,-90.183,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1092,1983,"spring",4,10,45.7,28.7,-90.05,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1094,1983,"spring",4,10,115.9,28.517,-90.017,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1096,1983,"spring",4,10,82.8,28.367,-90.1,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1098,1983,"spring",4,11,62.2,28.4,-90.2,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1104,1983,"spring",4,11,90.7,28.267,-90.267,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1108,1983,"spring",4,11,82.8,28.217,-90.567,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1114,1983,"spring",4,11,93.8,28.183,-90.633,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1116,1983,"spring",4,11,64,28.283,-90.767,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1118,1983,"spring",4,11,56,28.317,-90.9,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1120,1983,"spring",4,11,51.4,28.35,-90.933,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1124,1983,"spring",4,11,82.3,28.233,-91.017,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1130,1983,"spring",4,12,88.7,28.183,-91.317,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1134,1983,"spring",4,12,91.4,28.167,-91.467,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1136,1983,"spring",4,12,75,28.283,-91.267,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1138,1983,"spring",4,12,64,28.367,-91.25,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1142,1983,"spring",4,12,47.4,28.483,-91.483,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1144,1983,"spring",4,12,27.4,28.7,-91.467,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1148,1983,"spring",4,12,11,28.95,-91.433,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1152,1983,"spring",4,12,11,28.9,-91.317,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1156,1983,"spring",4,12,20,28.767,-91.35,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1162,1983,"spring",4,13,22.5,28.7,-91.317,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1168,1983,"spring",4,13,12,28.783,-91.167,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1174,1983,"spring",4,13,18.8,28.683,-91.167,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1178,1983,"spring",4,13,40.2,28.517,-91.3,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",1184,1994,"fall",11,8,8.2,29.3885,-94.6535,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1185,1994,"fall",11,8,7.3,29.476,-94.514,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1186,1994,"fall",11,8,11,29.429,-94.525,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1187,1994,"fall",11,8,11,29.3735,-94.5585,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1188,1994,"fall",11,8,13,29.3795,-94.529,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1189,1994,"fall",11,8,13,29.3615,-94.5245,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1190,1994,"fall",11,8,13.2,29.347,-94.5245,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1191,1994,"fall",11,8,13,29.346,-94.5595,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1192,1994,"fall",11,18,9.1,29.358,-94.6545,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1193,1994,"fall",11,18,7.3,29.3235,-94.7085,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1194,1994,"fall",11,18,9.1,29.31,-94.677,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1195,1994,"fall",11,18,13,29.193,-94.81,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1196,1994,"fall",11,18,13.4,29.1735,-94.806,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1197,1994,"fall",11,18,15,29.163,-94.831,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1198,1994,"fall",11,18,17,29.128,-94.7755,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",1199,1994,"fall",11,18,17,29.16,-94.743,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2045,1985,"spring",3,5,12.8,30.183,-88.578,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2046,1985,"spring",3,5,10.8,30.197,-88.763,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2047,1985,"spring",3,5,12.8,30.132,-88.855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2048,1985,"spring",3,6,13,30.135,-88.905,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2049,1985,"spring",3,6,14.6,30.104,-88.902,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2050,1985,"spring",3,6,11.9,30.09,-88.823,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2051,1985,"spring",3,6,10.2,30.058,-88.805,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2052,1985,"spring",3,6,12.8,30.028,-88.767,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2053,1985,"spring",3,6,14.6,30.063,-88.752,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2054,1985,"spring",3,6,16.6,30.075,-88.702,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2055,1985,"spring",3,6,16.5,30.1,-88.627,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2056,1985,"spring",3,6,13.7,30.142,-88.533,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2057,1985,"spring",3,6,13,30.145,-88.497,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2058,1985,"spring",3,6,15.9,30.147,-88.438,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2059,1985,"spring",3,6,20.1,30.177,-88.432,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2060,1985,"spring",3,6,14.2,30.17,-88.412,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2061,1985,"spring",3,7,18.3,30.171,-88.272,"1_inshore","2_Lou",0.338556677339967,0.0177221399176806,0.324315160493555,6.1955871953214
"CHRYSAORA","large jellyfish",2062,1985,"spring",3,7,20.1,30.083,-88.282,"2_shelf","2_Lou",0.0520856426676872,0.00295586022139125,0.0594127904499641,1.04692141762051
"CHRYSAORA","large jellyfish",2063,1985,"spring",3,7,20.1,30.065,-88.322,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2064,1985,"spring",3,7,21.9,30.093,-88.243,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2065,1985,"spring",3,7,22,30.102,-88.205,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2066,1985,"spring",3,7,17.9,30.147,-88.187,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2067,1985,"spring",3,7,9.1,30.195,-88.115,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2068,1985,"spring",3,7,20.1,30.112,-88.117,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2069,1985,"spring",3,7,31.1,29.952,-88.068,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2070,1985,"spring",3,7,29.3,29.96,-88.111,"2_shelf","2_Lou",0.0911498746684526,0.000585963480011481,0.0171687299643364,2.67069132778566
"CHRYSAORA","large jellyfish",2071,1985,"spring",3,7,30,29.989,-88.273,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2072,1985,"spring",3,7,29,29.993,-88.47,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2073,1985,"spring",3,7,28.5,29.91,-88.493,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2074,1985,"spring",3,7,31.1,29.947,-88.365,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2075,1985,"spring",3,7,33.3,29.863,-88.325,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2076,1985,"spring",3,7,32,29.883,-88.24,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2077,1985,"spring",3,7,32,29.873,-88.228,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2078,1985,"spring",3,8,32.9,29.818,-88.028,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2079,1985,"spring",3,8,32.4,29.726,-88.054,"2_shelf","2_Lou",0.0390642320007654,0.000898477336017604,0.0291106656869704,1.2656811168248
"CHRYSAORA","large jellyfish",2080,1985,"spring",3,8,37,29.715,-88.143,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2081,1985,"spring",3,8,38.8,29.715,-88.385,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2082,1985,"spring",3,8,38.5,29.65,-88.368,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2083,1985,"spring",3,8,44,29.572,-88.357,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2084,1985,"spring",3,8,41.1,29.598,-88.242,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2085,1985,"spring",3,8,40,29.6,-88.155,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2086,1985,"spring",3,8,40.2,29.605,-88.073,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2087,1985,"spring",3,8,42.1,29.577,-88.039,"2_shelf","2_Lou",0,0,0,0
